origin_abb,origin_num,dest_abb,dest_num,year,GDP_per_cap
KOR,410,KOR,410,1972,323.5961525
KOR,410,KOR,410,1973,405.8829266
KOR,410,KOR,410,1974,561.5671868
KOR,410,KOR,410,1975,615.2014185
KOR,410,KOR,410,1976,830.6991851
KOR,410,KOR,410,1977,1050.898003
KOR,410,KOR,410,1978,1398.478756
KOR,410,KOR,410,1979,1773.526846
KOR,410,KOR,410,1980,1704.469739
KOR,410,KOR,410,1981,1870.338734
KOR,410,KOR,410,1982,1977.641636
KOR,410,KOR,410,1983,2180.494844
KOR,410,KOR,410,1984,2390.673152
KOR,410,KOR,410,1985,2457.327997
KOR,410,KOR,410,1986,2803.368764
KOR,410,KOR,410,1987,3510.99002
KOR,410,KOR,410,1988,4686.137325
KOR,410,KOR,410,1989,5736.903807
KOR,410,KOR,410,1990,6516.305759
KOR,410,KOR,410,1991,7523.477002
KOR,410,KOR,410,1992,8001.540992
KOR,410,KOR,410,1993,8740.945603
KOR,410,KOR,410,1994,10205.80747
KOR,410,KOR,410,1995,12332.97935
KOR,410,KOR,410,1996,13137.90807
KOR,410,KOR,410,1997,12131.8747
KOR,410,KOR,410,1998,8085.323528
KOR,410,KOR,410,1999,10409.32689
KOR,410,KOR,410,2000,11947.57913
KOR,410,KOR,410,2001,11252.90755
KOR,410,KOR,410,2002,12782.52553
KOR,410,KOR,410,2003,14209.38852
KOR,410,KOR,410,2004,15907.66583
KOR,410,KOR,410,2005,18639.52221
KOR,410,KOR,410,2006,20888.38015
KOR,410,KOR,410,2007,23060.70788
KOR,410,KOR,410,2008,20430.63946
KOR,410,KOR,410,2009,18291.9196
KOR,410,KOR,410,2010,22086.95292
KOR,410,KOR,410,2011,24079.78852
KOR,410,KOR,410,2012,24358.78218
KOR,410,KOR,410,2013,25890.01867
KOR,410,KOR,410,2014,27811.36638
KOR,410,KOR,410,2015,27105.07623
KOR,410,KOR,410,2016,27608.24743
KOR,410,KOR,410,2017,29742.83886
KOR,410,KOR,410,2018,31362.75147
KWT,414,KWT,414,1960,4443.405272
KWT,414,KWT,414,1961,4443.405272
KWT,414,KWT,414,1962,4443.405272
KWT,414,KWT,414,1963,4443.405272
KWT,414,KWT,414,1964,4443.405272
KWT,414,KWT,414,1965,4443.405272
KWT,414,KWT,414,1966,4571.181955
KWT,414,KWT,414,1967,4230.847778
KWT,414,KWT,414,1968,4207.811316
KWT,414,KWT,414,1969,4019.763075
KWT,414,KWT,414,1970,3860.547892
KWT,414,KWT,414,1971,4858.710663
KWT,414,KWT,414,1972,5224.929421
KWT,414,KWT,414,1973,5971.825292
KWT,414,KWT,414,1974,13521.70951
KWT,414,KWT,414,1975,11768.52589
KWT,414,KWT,414,1976,12093.32405
KWT,414,KWT,414,1977,12253.76032
KWT,414,KWT,414,1978,12663.44797
KWT,414,KWT,414,1979,19092.95757
KWT,414,KWT,414,1980,20924.25788
KWT,414,KWT,414,1981,17408.55451
KWT,414,KWT,414,1982,14312.37312
KWT,414,KWT,414,1983,13233.89841
KWT,414,KWT,414,1984,13132.76511
KWT,414,KWT,414,1985,12356.90714
KWT,414,KWT,414,1986,9771.098609
KWT,414,KWT,414,1987,11535.21619
KWT,414,KWT,414,1988,10169.00586
KWT,414,KWT,414,1989,11617.15642
KWT,414,KWT,414,1990,8794.631229
KWT,414,KWT,414,1991,5419.590831
KWT,414,KWT,414,1992,16932.35698
KWT,414,KWT,414,1993,16932.35698
KWT,414,KWT,414,1994,16932.35698
KWT,414,KWT,414,1995,16932.35698
KWT,414,KWT,414,1996,19358.79284
KWT,414,KWT,414,1997,17748.47424
KWT,414,KWT,414,1998,14167.25481
KWT,414,KWT,414,1999,15434.16879
KWT,414,KWT,414,2000,18439.90039
KWT,414,KWT,414,2001,16588.72787
KWT,414,KWT,414,2002,17846.32606
KWT,414,KWT,414,2003,22148.06767
KWT,414,KWT,414,2004,27012.19027
KWT,414,KWT,414,2005,35590.70407
KWT,414,KWT,414,2006,42782.09235
KWT,414,KWT,414,2007,45782.83864
KWT,414,KWT,414,2008,55495.23113
KWT,414,KWT,414,2009,37539.25602
KWT,414,KWT,414,2010,38577.38166
KWT,414,KWT,414,2011,48618.88229
KWT,414,KWT,414,2012,51978.99848
KWT,414,KWT,414,2013,49388.1094
KWT,414,KWT,414,2014,44062.3051
KWT,414,KWT,414,2015,29869.52939
KWT,414,KWT,414,2016,27653.1644
KWT,414,KWT,414,2017,29474.54143
KWT,414,KWT,414,2018,34243.95291
LAO,418,LAO,418,1960,489.9576071
LAO,418,LAO,418,1961,489.9576071
LAO,418,LAO,418,1962,489.9576071
LAO,418,LAO,418,1963,489.9576071
LAO,418,LAO,418,1964,489.9576071
LAO,418,LAO,418,1965,489.9576071
LAO,418,LAO,418,1966,489.9576071
LAO,418,LAO,418,1967,489.9576071
LAO,418,LAO,418,1968,489.9576071
LAO,418,LAO,418,1969,489.9576071
LAO,418,LAO,418,1970,489.9576071
LAO,418,LAO,418,1971,489.9576071
LAO,418,LAO,418,1972,489.9576071
LAO,418,LAO,418,1973,489.9576071
LAO,418,LAO,418,1974,489.9576071
LAO,418,LAO,418,1975,489.9576071
LAO,418,LAO,418,1976,489.9576071
LAO,418,LAO,418,1977,489.9576071
LAO,418,LAO,418,1978,489.9576071
LAO,418,LAO,418,1979,489.9576071
LAO,418,LAO,418,1980,489.9576071
LAO,418,LAO,418,1981,489.9576071
LAO,418,LAO,418,1982,489.9576071
LAO,418,LAO,418,1983,489.9576071
LAO,418,LAO,418,1984,489.9576071
LAO,418,LAO,418,1985,641.7386315
LAO,418,LAO,418,1986,468.3050387
LAO,418,LAO,418,1987,278.393228
LAO,418,LAO,418,1988,148.9652882
LAO,418,LAO,418,1989,172.523209
LAO,418,LAO,418,1990,203.2559698
LAO,418,LAO,418,1991,234.7642311
LAO,418,LAO,418,1992,250.6042183
LAO,418,LAO,418,1993,287.3949673
LAO,418,LAO,418,1994,325.9410612
LAO,418,LAO,418,1995,363.8796019
LAO,418,LAO,418,1996,378.4281472
LAO,418,LAO,418,1997,345.9213648
LAO,418,LAO,418,1998,248.8390431
LAO,418,LAO,418,1999,277.8098415
LAO,418,LAO,418,2000,325.1869982
LAO,418,LAO,418,2001,326.9419076
LAO,418,LAO,418,2002,320.0615179
LAO,418,LAO,418,2003,362.8214135
LAO,418,LAO,418,2004,417.9285042
LAO,418,LAO,418,2005,475.6107135
LAO,418,LAO,418,2006,590.6327074
LAO,418,LAO,418,2007,710.344815
LAO,418,LAO,418,2008,900.3236718
LAO,418,LAO,418,2009,948.6539323
LAO,418,LAO,418,2010,1140.599205
LAO,418,LAO,418,2011,1378.361365
LAO,418,LAO,418,2012,1581.395403
LAO,418,LAO,418,2013,1825.665113
LAO,418,LAO,418,2014,1998.335215
LAO,418,LAO,418,2015,2134.704224
LAO,418,LAO,418,2016,2308.802616
LAO,418,LAO,418,2017,2423.846203
LAO,418,LAO,418,2018,2567.543217
LBN,422,LBN,422,1960,1234.242531
LBN,422,LBN,422,1961,1234.242531
LBN,422,LBN,422,1962,1234.242531
LBN,422,LBN,422,1963,1234.242531
LBN,422,LBN,422,1964,1234.242531
LBN,422,LBN,422,1965,1234.242531
LBN,422,LBN,422,1966,1234.242531
LBN,422,LBN,422,1967,1234.242531
LBN,422,LBN,422,1968,1234.242531
LBN,422,LBN,422,1969,1234.242531
LBN,422,LBN,422,1970,1234.242531
LBN,422,LBN,422,1971,1234.242531
LBN,422,LBN,422,1972,1234.242531
LBN,422,LBN,422,1973,1234.242531
LBN,422,LBN,422,1974,1234.242531
LBN,422,LBN,422,1975,1234.242531
LBN,422,LBN,422,1976,1234.242531
LBN,422,LBN,422,1977,1234.242531
LBN,422,LBN,422,1978,1234.242531
LBN,422,LBN,422,1979,1234.242531
LBN,422,LBN,422,1980,1234.242531
LBN,422,LBN,422,1981,1234.242531
LBN,422,LBN,422,1982,1234.242531
LBN,422,LBN,422,1983,1234.242531
LBN,422,LBN,422,1984,1234.242531
LBN,422,LBN,422,1985,1234.242531
LBN,422,LBN,422,1986,1234.242531
LBN,422,LBN,422,1987,1234.242531
LBN,422,LBN,422,1988,1234.242531
LBN,422,LBN,422,1989,996.9039068
LBN,422,LBN,422,1990,1012.643881
LBN,422,LBN,422,1991,1605.368607
LBN,422,LBN,422,1992,1899.651628
LBN,422,LBN,422,1993,2446.529954
LBN,422,LBN,422,1994,2820.487845
LBN,422,LBN,422,1995,3321.296325
LBN,422,LBN,422,1996,3791.605517
LBN,422,LBN,422,1997,4305.642946
LBN,422,LBN,422,1998,4669.577803
LBN,422,LBN,422,1999,4640.379461
LBN,422,LBN,422,2000,4491.637259
LBN,422,LBN,422,2001,4422.387076
LBN,422,LBN,422,2002,4579.459593
LBN,422,LBN,422,2003,4576.390746
LBN,422,LBN,422,2004,4627.657988
LBN,422,LBN,422,2005,4573.536073
LBN,422,LBN,422,2006,4632.312707
LBN,422,LBN,422,2007,5217.471718
LBN,422,LBN,422,2008,6134.13043
LBN,422,LBN,422,2009,7371.100639
LBN,422,LBN,422,2010,7756.744069
LBN,422,LBN,422,2011,7703.389472
LBN,422,LBN,422,2012,7985.854941
LBN,422,LBN,422,2013,7923.851717
LBN,422,LBN,422,2014,7712.062848
LBN,422,LBN,422,2015,7649.832611
LBN,422,LBN,422,2016,7634.946544
LBN,422,LBN,422,2017,7838.343385
LBN,422,LBN,422,2018,8269.787676
LBR,430,LBR,430,1960,306.8328947
LBR,430,LBR,430,1961,306.8328947
LBR,430,LBR,430,1962,306.8328947
LBR,430,LBR,430,1963,306.8328947
LBR,430,LBR,430,1964,306.8328947
LBR,430,LBR,430,1965,306.8328947
LBR,430,LBR,430,1966,306.8328947
LBR,430,LBR,430,1967,306.8328947
LBR,430,LBR,430,1968,306.8328947
LBR,430,LBR,430,1969,306.8328947
LBR,430,LBR,430,1970,306.8328947
LBR,430,LBR,430,1971,306.8328947
LBR,430,LBR,430,1972,306.8328947
LBR,430,LBR,430,1973,306.8328947
LBR,430,LBR,430,1974,306.8328947
LBR,430,LBR,430,1975,306.8328947
LBR,430,LBR,430,1976,306.8328947
LBR,430,LBR,430,1977,306.8328947
LBR,430,LBR,430,1978,306.8328947
LBR,430,LBR,430,1979,306.8328947
LBR,430,LBR,430,1980,306.8328947
LBR,430,LBR,430,1981,306.8328947
LBR,430,LBR,430,1982,306.8328947
LBR,430,LBR,430,1983,306.8328947
LBR,430,LBR,430,1984,306.8328947
LBR,430,LBR,430,1985,306.8328947
LBR,430,LBR,430,1986,306.8328947
LBR,430,LBR,430,1987,306.8328947
LBR,430,LBR,430,1988,306.8328947
LBR,430,LBR,430,1989,306.8328947
LBR,430,LBR,430,1990,306.8328947
LBR,430,LBR,430,1991,306.8328947
LBR,430,LBR,430,1992,306.8328947
LBR,430,LBR,430,1993,306.8328947
LBR,430,LBR,430,1994,306.8328947
LBR,430,LBR,430,1995,306.8328947
LBR,430,LBR,430,1996,306.8328947
LBR,430,LBR,430,1997,306.8328947
LBR,430,LBR,430,1998,306.8328947
LBR,430,LBR,430,1999,306.8328947
LBR,430,LBR,430,2000,306.8328947
LBR,430,LBR,430,2001,306.7103554
LBR,430,LBR,430,2002,306.473737
LBR,430,LBR,430,2003,243.0893405
LBR,430,LBR,430,2004,286.0649989
LBR,430,LBR,430,2005,294.8930368
LBR,430,LBR,430,2006,336.1156743
LBR,430,LBR,430,2007,396.6017613
LBR,430,LBR,430,2008,478.3999379
LBR,430,LBR,430,2009,470.9476196
LBR,430,LBR,430,2010,513.4456986
LBR,430,LBR,430,2011,596.8970811
LBR,430,LBR,430,2012,657.9362563
LBR,430,LBR,430,2013,721.9300554
LBR,430,LBR,430,2014,721.1827948
LBR,430,LBR,430,2015,710.3838577
LBR,430,LBR,430,2016,714.6233922
LBR,430,LBR,430,2017,698.7017644
LBR,430,LBR,430,2018,674.2094847
LBY,434,LBY,434,1960,6514.321504
LBY,434,LBY,434,1961,6514.321504
LBY,434,LBY,434,1962,6514.321504
LBY,434,LBY,434,1963,6514.321504
LBY,434,LBY,434,1964,6514.321504
LBY,434,LBY,434,1965,6514.321504
LBY,434,LBY,434,1966,6514.321504
LBY,434,LBY,434,1967,6514.321504
LBY,434,LBY,434,1968,6514.321504
LBY,434,LBY,434,1969,6514.321504
LBY,434,LBY,434,1970,6514.321504
LBY,434,LBY,434,1971,6514.321504
LBY,434,LBY,434,1972,6514.321504
LBY,434,LBY,434,1973,6514.321504
LBY,434,LBY,434,1974,6514.321504
LBY,434,LBY,434,1975,6514.321504
LBY,434,LBY,434,1976,6514.321504
LBY,434,LBY,434,1977,6514.321504
LBY,434,LBY,434,1978,6514.321504
LBY,434,LBY,434,1979,6514.321504
LBY,434,LBY,434,1980,6514.321504
LBY,434,LBY,434,1981,6514.321504
LBY,434,LBY,434,1982,6514.321504
LBY,434,LBY,434,1983,6514.321504
LBY,434,LBY,434,1984,6514.321504
LBY,434,LBY,434,1985,6514.321504
LBY,434,LBY,434,1986,6514.321504
LBY,434,LBY,434,1987,6514.321504
LBY,434,LBY,434,1988,6514.321504
LBY,434,LBY,434,1989,6514.321504
LBY,434,LBY,434,1990,6514.321504
LBY,434,LBY,434,1991,7040.780942
LBY,434,LBY,434,1992,7284.934382
LBY,434,LBY,434,1993,6447.144638
LBY,434,LBY,434,1994,5892.617612
LBY,434,LBY,434,1995,5161.683342
LBY,434,LBY,434,1996,5536.868265
LBY,434,LBY,434,1997,5998.16161
LBY,434,LBY,434,1998,5243.590481
LBY,434,LBY,434,1999,6819.033114
LBY,434,LBY,434,2000,7142.774452
LBY,434,LBY,434,2001,6266.490972
LBY,434,LBY,434,2002,3703.048308
LBY,434,LBY,434,2003,4673.143913
LBY,434,LBY,434,2004,5800.597969
LBY,434,LBY,434,2005,8163.010778
LBY,434,LBY,434,2006,9336.35667
LBY,434,LBY,434,2007,11300.19134
LBY,434,LBY,434,2008,14382.57629
LBY,434,LBY,434,2009,10275.26656
LBY,434,LBY,434,2010,12064.78069
LBY,434,LBY,434,2011,5554.179164
LBY,434,LBY,434,2012,13025.28139
LBY,434,LBY,434,2013,10363.78949
LBY,434,LBY,434,2014,6466.91027
LBY,434,LBY,434,2015,4337.919139
LBY,434,LBY,434,2016,4038.970683
LBY,434,LBY,434,2017,5792.06511
LBY,434,LBY,434,2018,7235.028115
LCA,662,LCA,662,1960,821.2879791
LCA,662,LCA,662,1961,821.2879791
LCA,662,LCA,662,1962,821.2879791
LCA,662,LCA,662,1963,821.2879791
LCA,662,LCA,662,1964,821.2879791
LCA,662,LCA,662,1965,821.2879791
LCA,662,LCA,662,1966,821.2879791
LCA,662,LCA,662,1967,821.2879791
LCA,662,LCA,662,1968,821.2879791
LCA,662,LCA,662,1969,821.2879791
LCA,662,LCA,662,1970,821.2879791
LCA,662,LCA,662,1971,821.2879791
LCA,662,LCA,662,1972,821.2879791
LCA,662,LCA,662,1973,821.2879791
LCA,662,LCA,662,1974,821.2879791
LCA,662,LCA,662,1975,821.2879791
LCA,662,LCA,662,1976,821.2879791
LCA,662,LCA,662,1977,821.2879791
LCA,662,LCA,662,1978,942.5501522
LCA,662,LCA,662,1979,1123.473638
LCA,662,LCA,662,1980,1310.972019
LCA,662,LCA,662,1981,1486.569886
LCA,662,LCA,662,1982,1596.42877
LCA,662,LCA,662,1983,1698.529331
LCA,662,LCA,662,1984,1845.426368
LCA,662,LCA,662,1985,2015.616064
LCA,662,LCA,662,1986,2368.020367
LCA,662,LCA,662,1987,2566.846638
LCA,662,LCA,662,1988,2882.098342
LCA,662,LCA,662,1989,3207.154123
LCA,662,LCA,662,1990,3756.218844
LCA,662,LCA,662,1991,3920.276253
LCA,662,LCA,662,1992,4253.040872
LCA,662,LCA,662,1993,4271.271781
LCA,662,LCA,662,1994,4400.395074
LCA,662,LCA,662,1995,4646.081569
LCA,662,LCA,662,1996,4741.341211
LCA,662,LCA,662,1997,4778.039395
LCA,662,LCA,662,1998,5128.397288
LCA,662,LCA,662,1999,5321.028994
LCA,662,LCA,662,2000,5323.375357
LCA,662,LCA,662,2001,5047.027828
LCA,662,LCA,662,2002,5050.875503
LCA,662,LCA,662,2003,5502.487593
LCA,662,LCA,662,2004,5897.546642
LCA,662,LCA,662,2005,6216.823627
LCA,662,LCA,662,2006,6860.323872
LCA,662,LCA,662,2007,7632.043989
LCA,662,LCA,662,2008,7568.453414
LCA,662,LCA,662,2009,7425.026672
LCA,662,LCA,662,2010,8037.472967
LCA,662,LCA,662,2011,8227.394082
LCA,662,LCA,662,2012,8139.892046
LCA,662,LCA,662,2013,8343.795374
LCA,662,LCA,662,2014,8650.818281
LCA,662,LCA,662,2015,9160.734157
LCA,662,LCA,662,2016,9377.886858
LCA,662,LCA,662,2017,10003.25987
LCA,662,LCA,662,2018,10315.02608
LKA,144,LKA,144,1960,142.7796219
LKA,144,LKA,144,1961,142.8381706
LKA,144,LKA,144,1962,138.5366674
LKA,144,LKA,144,1963,117.0720435
LKA,144,LKA,144,1964,120.7143702
LKA,144,LKA,144,1965,152.8527442
LKA,144,LKA,144,1966,153.8987237
LKA,144,LKA,144,1967,159.5059914
LKA,144,LKA,144,1968,150.8967077
LKA,144,LKA,144,1969,160.9130822
LKA,144,LKA,144,1970,183.9274715
LKA,144,LKA,144,1971,185.8598893
LKA,144,LKA,144,1972,196.422933
LKA,144,LKA,144,1973,216.9949584
LKA,144,LKA,144,1974,264.7462357
LKA,144,LKA,144,1975,275.6276193
LKA,144,LKA,144,1976,256.2867154
LKA,144,LKA,144,1977,287.5616366
LKA,144,LKA,144,1978,188.0584942
LKA,144,LKA,144,1979,227.5098268
LKA,144,LKA,144,1980,267.668684
LKA,144,LKA,144,1981,289.1306894
LKA,144,LKA,144,1982,307.6383031
LKA,144,LKA,144,1983,328.6504293
LKA,144,LKA,144,1984,378.9371896
LKA,144,LKA,144,1985,369.5819417
LKA,144,LKA,144,1986,390.3507589
LKA,144,LKA,144,1987,401.4771924
LKA,144,LKA,144,1988,413.4549969
LKA,144,LKA,144,1989,408.450843
LKA,144,LKA,144,1990,463.6186318
LKA,144,LKA,144,1991,513.2585353
LKA,144,LKA,144,1992,547.0547194
LKA,144,LKA,144,1993,576.7800126
LKA,144,LKA,144,1994,647.5790491
LKA,144,LKA,144,1995,714.2334273
LKA,144,LKA,144,1996,756.6570729
LKA,144,LKA,144,1997,817.064349
LKA,144,LKA,144,1998,850.8114206
LKA,144,LKA,144,1999,838.8838674
LKA,144,LKA,144,2000,869.6965166
LKA,144,LKA,144,2001,832.8034402
LKA,144,LKA,144,2002,867.4912137
LKA,144,LKA,144,2003,982.1956459
LKA,144,LKA,144,2004,1065.784437
LKA,144,LKA,144,2005,1248.698185
LKA,144,LKA,144,2006,1435.817177
LKA,144,LKA,144,2007,1630.388906
LKA,144,LKA,144,2008,2037.322103
LKA,144,LKA,144,2009,2090.401826
LKA,144,LKA,144,2010,2799.648876
LKA,144,LKA,144,2011,3200.833829
LKA,144,LKA,144,2012,3350.521876
LKA,144,LKA,144,2013,3610.289363
LKA,144,LKA,144,2014,3819.25353
LKA,144,LKA,144,2015,3843.780672
LKA,144,LKA,144,2016,3886.291502
LKA,144,LKA,144,2017,4104.630983
LKA,144,LKA,144,2018,4102.48135
LSO,426,LSO,426,1960,41.30006857
LSO,426,LSO,426,1961,41.85684674
LSO,426,LSO,426,1962,48.16180991
LSO,426,LSO,426,1963,53.08807359
LSO,426,LSO,426,1964,57.46966984
LSO,426,LSO,426,1965,59.50183824
LSO,426,LSO,426,1966,60.20304443
LSO,426,LSO,426,1967,61.58420197
LSO,426,LSO,426,1968,62.46386913
LSO,426,LSO,426,1969,65.57917333
LSO,426,LSO,426,1970,66.80618939
LSO,426,LSO,426,1971,72.65921117
LSO,426,LSO,426,1972,75.12413661
LSO,426,LSO,426,1973,109.8775714
LSO,426,LSO,426,1974,133.4172482
LSO,426,LSO,426,1975,128.8435085
LSO,426,LSO,426,1976,123.7130254
LSO,426,LSO,426,1977,157.3476623
LSO,426,LSO,426,1978,210.685201
LSO,426,LSO,426,1979,222.7296138
LSO,426,LSO,426,1980,321.9994527
LSO,426,LSO,426,1981,315.1316224
LSO,426,LSO,426,1982,246.4002782
LSO,426,LSO,426,1983,266.1883772
LSO,426,LSO,426,1984,223.6426724
LSO,426,LSO,426,1985,176.0182531
LSO,426,LSO,426,1986,204.177833
LSO,426,LSO,426,1987,252.3029106
LSO,426,LSO,426,1988,288.4060903
LSO,426,LSO,426,1989,297.2614225
LSO,426,LSO,426,1990,350.0608392
LSO,426,LSO,426,1991,404.1970899
LSO,426,LSO,426,1992,466.2744404
LSO,426,LSO,426,1993,458.5535585
LSO,426,LSO,426,1994,471.8417914
LSO,426,LSO,426,1995,527.6998379
LSO,426,LSO,426,1996,489.1318193
LSO,426,LSO,426,1997,507.1004656
LSO,426,LSO,426,1998,464.8063925
LSO,426,LSO,426,1999,451.9271579
LSO,426,LSO,426,2000,436.488352
LSO,426,LSO,426,2001,405.6053137
LSO,426,LSO,426,2002,382.1901735
LSO,426,LSO,426,2003,573.6537676
LSO,426,LSO,426,2004,753.3807868
LSO,426,LSO,426,2005,842.8130532
LSO,426,LSO,426,2006,904.6034022
LSO,426,LSO,426,2007,863.7796315
LSO,426,LSO,426,2008,884.9626748
LSO,426,LSO,426,2009,890.9963833
LSO,426,LSO,426,2010,1183.42153
LSO,426,LSO,426,2011,1391.341435
LSO,426,LSO,426,2012,1329.274971
LSO,426,LSO,426,2013,1245.247919
LSO,426,LSO,426,2014,1279.494446
LSO,426,LSO,426,2015,1219.177853
LSO,426,LSO,426,2016,1119.719758
LSO,426,LSO,426,2017,1232.786919
LSO,426,LSO,426,2018,1324.282768
LTU,440,LTU,440,1960,2168.796099
LTU,440,LTU,440,1961,2168.796099
LTU,440,LTU,440,1962,2168.796099
LTU,440,LTU,440,1963,2168.796099
LTU,440,LTU,440,1964,2168.796099
LTU,440,LTU,440,1965,2168.796099
LTU,440,LTU,440,1966,2168.796099
LTU,440,LTU,440,1967,2168.796099
LTU,440,LTU,440,1968,2168.796099
LTU,440,LTU,440,1969,2168.796099
LTU,440,LTU,440,1970,2168.796099
LTU,440,LTU,440,1971,2168.796099
LTU,440,LTU,440,1972,2168.796099
LTU,440,LTU,440,1973,2168.796099
LTU,440,LTU,440,1974,2168.796099
LTU,440,LTU,440,1975,2168.796099
LTU,440,LTU,440,1976,2168.796099
LTU,440,LTU,440,1977,2168.796099
LTU,440,LTU,440,1978,2168.796099
LTU,440,LTU,440,1979,2168.796099
LTU,440,LTU,440,1980,2168.796099
LTU,440,LTU,440,1981,2168.796099
LTU,440,LTU,440,1982,2168.796099
LTU,440,LTU,440,1983,2168.796099
LTU,440,LTU,440,1984,2168.796099
LTU,440,LTU,440,1985,2168.796099
LTU,440,LTU,440,1986,2168.796099
LTU,440,LTU,440,1987,2168.796099
LTU,440,LTU,440,1988,2168.796099
LTU,440,LTU,440,1989,2168.796099
LTU,440,LTU,440,1990,2168.796099
LTU,440,LTU,440,1991,2168.796099
LTU,440,LTU,440,1992,2168.796099
LTU,440,LTU,440,1993,2168.796099
LTU,440,LTU,440,1994,2168.796099
LTU,440,LTU,440,1995,2168.796099
LTU,440,LTU,440,1996,2328.153808
LTU,440,LTU,440,1997,2830.737533
LTU,440,LTU,440,1998,3166.895648
LTU,440,LTU,440,1999,3113.546428
LTU,440,LTU,440,2000,3297.354701
LTU,440,LTU,440,2001,3530.147337
LTU,440,LTU,440,2002,4146.987928
LTU,440,LTU,440,2003,5505.535669
LTU,440,LTU,440,2004,6706.966998
LTU,440,LTU,440,2005,7863.162009
LTU,440,LTU,440,2006,9240.642548
LTU,440,LTU,440,2007,12297.91535
LTU,440,LTU,440,2008,14961.56818
LTU,440,LTU,440,2009,11837.39103
LTU,440,LTU,440,2010,11984.86857
LTU,440,LTU,440,2011,14357.73523
LTU,440,LTU,440,2012,14341.18163
LTU,440,LTU,440,2013,15693.78673
LTU,440,LTU,440,2014,16545.12267
LTU,440,LTU,440,2015,14291.90642
LTU,440,LTU,440,2016,14982.53305
LTU,440,LTU,440,2017,16809.64826
LTU,440,LTU,440,2018,19089.70751
LUX,442,LUX,442,1960,2242.015817
LUX,442,LUX,442,1961,2222.366366
LUX,442,LUX,442,1962,2311.798849
LUX,442,LUX,442,1963,2441.038555
LUX,442,LUX,442,1964,2755.633117
LUX,442,LUX,442,1965,2780.092719
LUX,442,LUX,442,1966,2900.433218
LUX,442,LUX,442,1967,2909.660629
LUX,442,LUX,442,1968,3175.367369
LUX,442,LUX,442,1969,3658.900683
LUX,442,LUX,442,1970,4449.540387
LUX,442,LUX,442,1971,4591.747503
LUX,442,LUX,442,1972,5680.129895
LUX,442,LUX,442,1973,7709.729387
LUX,442,LUX,442,1974,9282.808109
LUX,442,LUX,442,1975,9008.02789
LUX,442,LUX,442,1976,9825.238266
LUX,442,LUX,442,1977,10855.98186
LUX,442,LUX,442,1978,13493.85258
LUX,442,LUX,442,1979,15740.2875
LUX,442,LUX,442,1980,17113.84225
LUX,442,LUX,442,1981,14324.89197
LUX,442,LUX,442,1982,13034.81166
LUX,442,LUX,442,1983,12810.21883
LUX,442,LUX,442,1984,12554.41718
LUX,442,LUX,442,1985,12921.95842
LUX,442,LUX,442,1986,18789.65708
LUX,442,LUX,442,1987,23234.56658
LUX,442,LUX,442,1988,26108.34396
LUX,442,LUX,442,1989,27556.36359
LUX,442,LUX,442,1990,34645.14324
LUX,442,LUX,442,1991,37007.43875
LUX,442,LUX,442,1992,40965.74432
LUX,442,LUX,442,1993,41479.0872
LUX,442,LUX,442,1994,45481.8922
LUX,442,LUX,442,1995,52831.25237
LUX,442,LUX,442,1996,52571.93499
LUX,442,LUX,442,1997,47042.34711
LUX,442,LUX,442,1998,47584.46439
LUX,442,LUX,442,1999,51654.4028
LUX,442,LUX,442,2000,48735.99549
LUX,442,LUX,442,2001,48179.42085
LUX,442,LUX,442,2002,52930.64115
LUX,442,LUX,442,2003,65445.88503
LUX,442,LUX,442,2004,75716.35108
LUX,442,LUX,442,2005,80289.69641
LUX,442,LUX,442,2006,89739.7117
LUX,442,LUX,442,2007,106018.4928
LUX,442,LUX,442,2008,114293.8433
LUX,442,LUX,442,2009,103198.6693
LUX,442,LUX,442,2010,104965.3061
LUX,442,LUX,442,2011,115761.5077
LUX,442,LUX,442,2012,106749.0136
LUX,442,LUX,442,2013,113625.1329
LUX,442,LUX,442,2014,118823.6484
LUX,442,LUX,442,2015,100428.368
LUX,442,LUX,442,2016,101305.5277
LUX,442,LUX,442,2017,104498.7387
LUX,442,LUX,442,2018,114340.4987
LVA,428,LVA,428,1960,2329.270854
LVA,428,LVA,428,1961,2329.270854
LVA,428,LVA,428,1962,2329.270854
LVA,428,LVA,428,1963,2329.270854
LVA,428,LVA,428,1964,2329.270854
LVA,428,LVA,428,1965,2329.270854
LVA,428,LVA,428,1966,2329.270854
LVA,428,LVA,428,1967,2329.270854
LVA,428,LVA,428,1968,2329.270854
LVA,428,LVA,428,1969,2329.270854
LVA,428,LVA,428,1970,2329.270854
LVA,428,LVA,428,1971,2329.270854
LVA,428,LVA,428,1972,2329.270854
LVA,428,LVA,428,1973,2329.270854
LVA,428,LVA,428,1974,2329.270854
LVA,428,LVA,428,1975,2329.270854
LVA,428,LVA,428,1976,2329.270854
LVA,428,LVA,428,1977,2329.270854
LVA,428,LVA,428,1978,2329.270854
LVA,428,LVA,428,1979,2329.270854
LVA,428,LVA,428,1980,2329.270854
LVA,428,LVA,428,1981,2329.270854
LVA,428,LVA,428,1982,2329.270854
LVA,428,LVA,428,1983,2329.270854
LVA,428,LVA,428,1984,2329.270854
LVA,428,LVA,428,1985,2329.270854
LVA,428,LVA,428,1986,2329.270854
LVA,428,LVA,428,1987,2329.270854
