"origin_abb","origin_num","dest_abb","dest_num","year","conttype"
"BRA",76,"BOL",68,1850,1
"BRA",76,"BOL",68,1851,1
"BRA",76,"BOL",68,1852,1
"BRA",76,"BOL",68,1853,1
"BRA",76,"BOL",68,1854,1
"BRA",76,"BOL",68,1855,1
"BRA",76,"BOL",68,1856,1
"BRA",76,"BOL",68,1857,1
"BRA",76,"BOL",68,1858,1
"BRA",76,"BOL",68,1859,1
"BRA",76,"BOL",68,1860,1
"BRA",76,"BOL",68,1861,1
"BRA",76,"BOL",68,1862,1
"BRA",76,"BOL",68,1863,1
"BRA",76,"BOL",68,1864,1
"BRA",76,"BOL",68,1865,1
"BRA",76,"BOL",68,1866,1
"BRA",76,"BOL",68,1867,1
"BRA",76,"BOL",68,1868,1
"BRA",76,"BOL",68,1869,1
"BRA",76,"BOL",68,1870,1
"BRA",76,"BOL",68,1871,1
"BRA",76,"BOL",68,1872,1
"BRA",76,"BOL",68,1873,1
"BRA",76,"BOL",68,1874,1
"BRA",76,"BOL",68,1875,1
"BRA",76,"BOL",68,1876,1
"BRA",76,"BOL",68,1877,1
"BRA",76,"BOL",68,1878,1
"BRA",76,"BOL",68,1879,1
"BRA",76,"BOL",68,1880,1
"BRA",76,"BOL",68,1881,1
"BRA",76,"BOL",68,1882,1
"BRA",76,"BOL",68,1883,1
"BRA",76,"BOL",68,1884,1
"BRA",76,"BOL",68,1885,1
"BRA",76,"BOL",68,1886,1
"BRA",76,"BOL",68,1887,1
"BRA",76,"BOL",68,1888,1
"BRA",76,"BOL",68,1889,1
"BRA",76,"BOL",68,1890,1
"BRA",76,"BOL",68,1891,1
"BRA",76,"BOL",68,1892,1
"BRA",76,"BOL",68,1893,1
"BRA",76,"BOL",68,1894,1
"BRA",76,"BOL",68,1895,1
"BRA",76,"BOL",68,1896,1
"BRA",76,"BOL",68,1897,1
"BRA",76,"BOL",68,1898,1
"BRA",76,"BOL",68,1899,1
"BRA",76,"BOL",68,1900,1
"BRA",76,"BOL",68,1901,1
"BRA",76,"BOL",68,1902,1
"BRA",76,"BOL",68,1903,1
"BRA",76,"BOL",68,1904,1
"BRA",76,"BOL",68,1905,1
"BRA",76,"BOL",68,1906,1
"BRA",76,"BOL",68,1907,1
"BRA",76,"BOL",68,1908,1
"BRA",76,"BOL",68,1909,1
"BRA",76,"BOL",68,1910,1
"BRA",76,"BOL",68,1911,1
"BRA",76,"BOL",68,1912,1
"BRA",76,"BOL",68,1913,1
"BRA",76,"BOL",68,1914,1
"BRA",76,"BOL",68,1915,1
"BRA",76,"BOL",68,1916,1
"BRA",76,"BOL",68,1917,1
"BRA",76,"BOL",68,1918,1
"BRA",76,"BOL",68,1919,1
"BRA",76,"BOL",68,1920,1
"BRA",76,"BOL",68,1921,1
"BRA",76,"BOL",68,1922,1
"BRA",76,"BOL",68,1923,1
"BRA",76,"BOL",68,1924,1
"BRA",76,"BOL",68,1925,1
"BRA",76,"BOL",68,1926,1
"BRA",76,"BOL",68,1927,1
"BRA",76,"BOL",68,1928,1
"BRA",76,"BOL",68,1929,1
"BRA",76,"BOL",68,1930,1
"BRA",76,"BOL",68,1931,1
"BRA",76,"BOL",68,1932,1
"BRA",76,"BOL",68,1933,1
"BRA",76,"BOL",68,1934,1
"BRA",76,"BOL",68,1935,1
"BRA",76,"BOL",68,1936,1
"BRA",76,"BOL",68,1937,1
"BRA",76,"BOL",68,1938,1
"BRA",76,"BOL",68,1939,1
"BRA",76,"BOL",68,1940,1
"BRA",76,"BOL",68,1941,1
"BRA",76,"BOL",68,1942,1
"BRA",76,"BOL",68,1943,1
"BRA",76,"BOL",68,1944,1
"BRA",76,"BOL",68,1945,1
"BRA",76,"BOL",68,1946,1
"BRA",76,"BOL",68,1947,1
"BRA",76,"BOL",68,1948,1
"BRA",76,"BOL",68,1949,1
"BRA",76,"BOL",68,1950,1
"BRA",76,"BOL",68,1951,1
"BRA",76,"BOL",68,1952,1
"BRA",76,"BOL",68,1953,1
"BRA",76,"BOL",68,1954,1
"BRA",76,"BOL",68,1955,1
"BRA",76,"BOL",68,1956,1
"BRA",76,"BOL",68,1957,1
"BRA",76,"BOL",68,1958,1
"BRA",76,"BOL",68,1959,1
"BRA",76,"BOL",68,1960,1
"BRA",76,"BOL",68,1961,1
"BRA",76,"BOL",68,1962,1
"BRA",76,"BOL",68,1963,1
"BRA",76,"BOL",68,1964,1
"BRA",76,"BOL",68,1965,1
"BRA",76,"BOL",68,1966,1
"BRA",76,"BOL",68,1967,1
"BRA",76,"BOL",68,1968,1
"BRA",76,"BOL",68,1969,1
"BRA",76,"BOL",68,1970,1
"BRA",76,"BOL",68,1971,1
"BRA",76,"BOL",68,1972,1
"BRA",76,"BOL",68,1973,1
"BRA",76,"BOL",68,1974,1
"BRA",76,"BOL",68,1975,1
"BRA",76,"BOL",68,1976,1
"BRA",76,"BOL",68,1977,1
"BRA",76,"BOL",68,1978,1
"BRA",76,"BOL",68,1979,1
"BRA",76,"BOL",68,1980,1
"BRA",76,"BOL",68,1981,1
"BRA",76,"BOL",68,1982,1
"BRA",76,"BOL",68,1983,1
"BRA",76,"BOL",68,1984,1
"BRA",76,"BOL",68,1985,1
"BRA",76,"BOL",68,1986,1
"BRA",76,"BOL",68,1987,1
"BRA",76,"BOL",68,1988,1
"BRA",76,"BOL",68,1989,1
"BRA",76,"BOL",68,1990,1
"BRA",76,"BOL",68,1991,1
"BRA",76,"BOL",68,1992,1
"BRA",76,"BOL",68,1993,1
"BRA",76,"BOL",68,1994,1
"BRA",76,"BOL",68,1995,1
"BRA",76,"BOL",68,1996,1
"BRA",76,"BOL",68,1997,1
"BRA",76,"BOL",68,1998,1
"BRA",76,"BOL",68,1999,1
"BRA",76,"BOL",68,2000,1
"BRA",76,"BOL",68,2001,1
"BRA",76,"BOL",68,2002,1
"BRA",76,"BOL",68,2003,1
"BRA",76,"BOL",68,2004,1
"BRA",76,"BOL",68,2005,1
"BRA",76,"BOL",68,2006,1
"BRA",76,"BOL",68,2007,1
"BRA",76,"BOL",68,2008,1
"BRA",76,"BOL",68,2009,1
"BRA",76,"BOL",68,2010,1
"BRA",76,"BOL",68,2011,1
"BRA",76,"BOL",68,2012,1
"BRA",76,"BOL",68,2013,1
"BRA",76,"BOL",68,2014,1
"BRA",76,"BOL",68,2015,1
"BRA",76,"BOL",68,2016,1
"CHL",152,"BOL",68,1848,1
"CHL",152,"BOL",68,1849,1
"CHL",152,"BOL",68,1850,1
"CHL",152,"BOL",68,1851,1
"CHL",152,"BOL",68,1852,1
"CHL",152,"BOL",68,1853,1
"CHL",152,"BOL",68,1854,1
"CHL",152,"BOL",68,1855,1
"CHL",152,"BOL",68,1856,1
"CHL",152,"BOL",68,1857,1
"CHL",152,"BOL",68,1858,1
"CHL",152,"BOL",68,1859,1
"CHL",152,"BOL",68,1860,1
"CHL",152,"BOL",68,1861,1
"CHL",152,"BOL",68,1862,1
"CHL",152,"BOL",68,1863,1
"CHL",152,"BOL",68,1864,1
"CHL",152,"BOL",68,1865,1
"CHL",152,"BOL",68,1866,1
"CHL",152,"BOL",68,1867,1
"CHL",152,"BOL",68,1868,1
"CHL",152,"BOL",68,1869,1
"CHL",152,"BOL",68,1870,1
"CHL",152,"BOL",68,1871,1
"CHL",152,"BOL",68,1872,1
"CHL",152,"BOL",68,1873,1
"CHL",152,"BOL",68,1874,1
"CHL",152,"BOL",68,1875,1
"CHL",152,"BOL",68,1876,1
"CHL",152,"BOL",68,1877,1
"CHL",152,"BOL",68,1878,1
"CHL",152,"BOL",68,1879,1
"CHL",152,"BOL",68,1880,1
"CHL",152,"BOL",68,1881,1
"CHL",152,"BOL",68,1882,1
"CHL",152,"BOL",68,1883,1
"CHL",152,"BOL",68,1884,1
"CHL",152,"BOL",68,1885,1
"CHL",152,"BOL",68,1886,1
"CHL",152,"BOL",68,1887,1
"CHL",152,"BOL",68,1888,1
"CHL",152,"BOL",68,1889,1
"CHL",152,"BOL",68,1890,1
"CHL",152,"BOL",68,1891,1
"CHL",152,"BOL",68,1892,1
"CHL",152,"BOL",68,1893,1
"CHL",152,"BOL",68,1894,1
"CHL",152,"BOL",68,1895,1
"CHL",152,"BOL",68,1896,1
"CHL",152,"BOL",68,1897,1
"CHL",152,"BOL",68,1898,1
"CHL",152,"BOL",68,1899,1
"CHL",152,"BOL",68,1900,1
"CHL",152,"BOL",68,1901,1
"CHL",152,"BOL",68,1902,1
"CHL",152,"BOL",68,1903,1
"CHL",152,"BOL",68,1904,1
"CHL",152,"BOL",68,1905,1
"CHL",152,"BOL",68,1906,1
"CHL",152,"BOL",68,1907,1
"CHL",152,"BOL",68,1908,1
"CHL",152,"BOL",68,1909,1
"CHL",152,"BOL",68,1910,1
"CHL",152,"BOL",68,1911,1
"CHL",152,"BOL",68,1912,1
"CHL",152,"BOL",68,1913,1
"CHL",152,"BOL",68,1914,1
"CHL",152,"BOL",68,1915,1
"CHL",152,"BOL",68,1916,1
"CHL",152,"BOL",68,1917,1
"CHL",152,"BOL",68,1918,1
"CHL",152,"BOL",68,1919,1
"CHL",152,"BOL",68,1920,1
"CHL",152,"BOL",68,1921,1
"CHL",152,"BOL",68,1922,1
"CHL",152,"BOL",68,1923,1
"CHL",152,"BOL",68,1924,1
"CHL",152,"BOL",68,1925,1
"CHL",152,"BOL",68,1926,1
"CHL",152,"BOL",68,1927,1
"CHL",152,"BOL",68,1928,1
"CHL",152,"BOL",68,1929,1
"CHL",152,"BOL",68,1930,1
"CHL",152,"BOL",68,1931,1
"CHL",152,"BOL",68,1932,1
"CHL",152,"BOL",68,1933,1
"CHL",152,"BOL",68,1934,1
"CHL",152,"BOL",68,1935,1
"CHL",152,"BOL",68,1936,1
"CHL",152,"BOL",68,1937,1
"CHL",152,"BOL",68,1938,1
"CHL",152,"BOL",68,1939,1
"CHL",152,"BOL",68,1940,1
"CHL",152,"BOL",68,1941,1
"CHL",152,"BOL",68,1942,1
"CHL",152,"BOL",68,1943,1
"CHL",152,"BOL",68,1944,1
"CHL",152,"BOL",68,1945,1
"CHL",152,"BOL",68,1946,1
"CHL",152,"BOL",68,1947,1
"CHL",152,"BOL",68,1948,1
"CHL",152,"BOL",68,1949,1
"CHL",152,"BOL",68,1950,1
"CHL",152,"BOL",68,1951,1
"CHL",152,"BOL",68,1952,1
"CHL",152,"BOL",68,1953,1
"CHL",152,"BOL",68,1954,1
"CHL",152,"BOL",68,1955,1
"CHL",152,"BOL",68,1956,1
"CHL",152,"BOL",68,1957,1
"CHL",152,"BOL",68,1958,1
"CHL",152,"BOL",68,1959,1
"CHL",152,"BOL",68,1960,1
"CHL",152,"BOL",68,1961,1
"CHL",152,"BOL",68,1962,1
"CHL",152,"BOL",68,1963,1
"CHL",152,"BOL",68,1964,1
"CHL",152,"BOL",68,1965,1
"CHL",152,"BOL",68,1966,1
"CHL",152,"BOL",68,1967,1
"CHL",152,"BOL",68,1968,1
"CHL",152,"BOL",68,1969,1
"CHL",152,"BOL",68,1970,1
"CHL",152,"BOL",68,1971,1
"CHL",152,"BOL",68,1972,1
"CHL",152,"BOL",68,1973,1
"CHL",152,"BOL",68,1974,1
"CHL",152,"BOL",68,1975,1
"CHL",152,"BOL",68,1976,1
"CHL",152,"BOL",68,1977,1
"CHL",152,"BOL",68,1978,1
"CHL",152,"BOL",68,1979,1
"CHL",152,"BOL",68,1980,1
"CHL",152,"BOL",68,1981,1
"CHL",152,"BOL",68,1982,1
"CHL",152,"BOL",68,1983,1
"CHL",152,"BOL",68,1984,1
"CHL",152,"BOL",68,1985,1
"CHL",152,"BOL",68,1986,1
"CHL",152,"BOL",68,1987,1
"CHL",152,"BOL",68,1988,1
"CHL",152,"BOL",68,1989,1
"CHL",152,"BOL",68,1990,1
"CHL",152,"BOL",68,1991,1
"CHL",152,"BOL",68,1992,1
"CHL",152,"BOL",68,1993,1
"CHL",152,"BOL",68,1994,1
"CHL",152,"BOL",68,1995,1
"CHL",152,"BOL",68,1996,1
"CHL",152,"BOL",68,1997,1
"CHL",152,"BOL",68,1998,1
"CHL",152,"BOL",68,1999,1
"CHL",152,"BOL",68,2000,1
"CHL",152,"BOL",68,2001,1
"CHL",152,"BOL",68,2002,1
"CHL",152,"BOL",68,2003,1
"CHL",152,"BOL",68,2004,1
"CHL",152,"BOL",68,2005,1
"CHL",152,"BOL",68,2006,1
"CHL",152,"BOL",68,2007,1
"CHL",152,"BOL",68,2008,1
"CHL",152,"BOL",68,2009,1
"CHL",152,"BOL",68,2010,1
"CHL",152,"BOL",68,2011,1
"CHL",152,"BOL",68,2012,1
"CHL",152,"BOL",68,2013,1
"CHL",152,"BOL",68,2014,1
"CHL",152,"BOL",68,2015,1
"CHL",152,"BOL",68,2016,1
"PER",604,"BOL",68,1848,1
"PER",604,"BOL",68,1849,1
"PER",604,"BOL",68,1850,1
"PER",604,"BOL",68,1851,1
"PER",604,"BOL",68,1852,1
"PER",604,"BOL",68,1853,1
"PER",604,"BOL",68,1854,1
"PER",604,"BOL",68,1855,1
"PER",604,"BOL",68,1856,1
"PER",604,"BOL",68,1857,1
"PER",604,"BOL",68,1858,1
"PER",604,"BOL",68,1859,1
"PER",604,"BOL",68,1860,1
"PER",604,"BOL",68,1861,1
"PER",604,"BOL",68,1862,1
"PER",604,"BOL",68,1863,1
"PER",604,"BOL",68,1864,1
"PER",604,"BOL",68,1865,1
"PER",604,"BOL",68,1866,1
"PER",604,"BOL",68,1867,1
"PER",604,"BOL",68,1868,1
"PER",604,"BOL",68,1869,1
"PER",604,"BOL",68,1870,1
"PER",604,"BOL",68,1871,1
"PER",604,"BOL",68,1872,1
"PER",604,"BOL",68,1873,1
"PER",604,"BOL",68,1874,1
"PER",604,"BOL",68,1875,1
"PER",604,"BOL",68,1876,1
"PER",604,"BOL",68,1877,1
"PER",604,"BOL",68,1878,1
"PER",604,"BOL",68,1879,1
"PER",604,"BOL",68,1880,1
"PER",604,"BOL",68,1881,1
"PER",604,"BOL",68,1882,1
"PER",604,"BOL",68,1883,1
"PER",604,"BOL",68,1884,1
"PER",604,"BOL",68,1885,1
"PER",604,"BOL",68,1886,1
"PER",604,"BOL",68,1887,1
"PER",604,"BOL",68,1888,1
"PER",604,"BOL",68,1889,1
"PER",604,"BOL",68,1890,1
"PER",604,"BOL",68,1891,1
"PER",604,"BOL",68,1892,1
"PER",604,"BOL",68,1893,1
"PER",604,"BOL",68,1894,1
"PER",604,"BOL",68,1895,1
"PER",604,"BOL",68,1896,1
"PER",604,"BOL",68,1897,1
"PER",604,"BOL",68,1898,1
"PER",604,"BOL",68,1899,1
"PER",604,"BOL",68,1900,1
"PER",604,"BOL",68,1901,1
"PER",604,"BOL",68,1902,1
"PER",604,"BOL",68,1903,1
"PER",604,"BOL",68,1904,1
"PER",604,"BOL",68,1905,1
"PER",604,"BOL",68,1906,1
"PER",604,"BOL",68,1907,1
"PER",604,"BOL",68,1908,1
"PER",604,"BOL",68,1909,1
"PER",604,"BOL",68,1910,1
"PER",604,"BOL",68,1911,1
"PER",604,"BOL",68,1912,1
"PER",604,"BOL",68,1913,1
"PER",604,"BOL",68,1914,1
"PER",604,"BOL",68,1915,1
"PER",604,"BOL",68,1916,1
"PER",604,"BOL",68,1917,1
"PER",604,"BOL",68,1918,1
"PER",604,"BOL",68,1919,1
"PER",604,"BOL",68,1920,1
"PER",604,"BOL",68,1921,1
"PER",604,"BOL",68,1922,1
"PER",604,"BOL",68,1923,1
"PER",604,"BOL",68,1924,1
"PER",604,"BOL",68,1925,1
"PER",604,"BOL",68,1926,1
"PER",604,"BOL",68,1927,1
"PER",604,"BOL",68,1928,1
"PER",604,"BOL",68,1929,1
"PER",604,"BOL",68,1930,1
"PER",604,"BOL",68,1931,1
"PER",604,"BOL",68,1932,1
"PER",604,"BOL",68,1933,1
"PER",604,"BOL",68,1934,1
"PER",604,"BOL",68,1935,1
"PER",604,"BOL",68,1936,1
"PER",604,"BOL",68,1937,1
"PER",604,"BOL",68,1938,1
"PER",604,"BOL",68,1939,1
"PER",604,"BOL",68,1940,1
"PER",604,"BOL",68,1941,1
"PER",604,"BOL",68,1942,1
"PER",604,"BOL",68,1943,1
"PER",604,"BOL",68,1944,1
"PER",604,"BOL",68,1945,1
"PER",604,"BOL",68,1946,1
"PER",604,"BOL",68,1947,1
"PER",604,"BOL",68,1948,1
"PER",604,"BOL",68,1949,1
"PER",604,"BOL",68,1950,1
"PER",604,"BOL",68,1951,1
"PER",604,"BOL",68,1952,1
"PER",604,"BOL",68,1953,1
"PER",604,"BOL",68,1954,1
"PER",604,"BOL",68,1955,1
"PER",604,"BOL",68,1956,1
"PER",604,"BOL",68,1957,1
"PER",604,"BOL",68,1958,1
"PER",604,"BOL",68,1959,1
"PER",604,"BOL",68,1960,1
"PER",604,"BOL",68,1961,1
"PER",604,"BOL",68,1962,1
"PER",604,"BOL",68,1963,1
"PER",604,"BOL",68,1964,1
"PER",604,"BOL",68,1965,1
"PER",604,"BOL",68,1966,1
"PER",604,"BOL",68,1967,1
"PER",604,"BOL",68,1968,1
"PER",604,"BOL",68,1969,1
"PER",604,"BOL",68,1970,1
"PER",604,"BOL",68,1971,1
"PER",604,"BOL",68,1972,1
"PER",604,"BOL",68,1973,1
"PER",604,"BOL",68,1974,1
"PER",604,"BOL",68,1975,1
"PER",604,"BOL",68,1976,1
"PER",604,"BOL",68,1977,1
"PER",604,"BOL",68,1978,1
"PER",604,"BOL",68,1979,1
"PER",604,"BOL",68,1980,1
"PER",604,"BOL",68,1981,1
"PER",604,"BOL",68,1982,1
"PER",604,"BOL",68,1983,1
"PER",604,"BOL",68,1984,1
"PER",604,"BOL",68,1985,1
"PER",604,"BOL",68,1986,1
"PER",604,"BOL",68,1987,1
"PER",604,"BOL",68,1988,1
"PER",604,"BOL",68,1989,1
"PER",604,"BOL",68,1990,1
"PER",604,"BOL",68,1991,1
"PER",604,"BOL",68,1992,1
"PER",604,"BOL",68,1993,1
"PER",604,"BOL",68,1994,1
"PER",604,"BOL",68,1995,1
"PER",604,"BOL",68,1996,1
"PER",604,"BOL",68,1997,1
"PER",604,"BOL",68,1998,1
"PER",604,"BOL",68,1999,1
"PER",604,"BOL",68,2000,1
"PER",604,"BOL",68,2001,1
"PER",604,"BOL",68,2002,1
"PER",604,"BOL",68,2003,1
"PER",604,"BOL",68,2004,1
"PER",604,"BOL",68,2005,1
"PER",604,"BOL",68,2006,1
"PER",604,"BOL",68,2007,1
"PER",604,"BOL",68,2008,1
"PER",604,"BOL",68,2009,1
"PER",604,"BOL",68,2010,1
"PER",604,"BOL",68,2011,1
"PER",604,"BOL",68,2012,1
"PER",604,"BOL",68,2013,1
"PER",604,"BOL",68,2014,1
"PER",604,"BOL",68,2015,1
"PER",604,"BOL",68,2016,1
"PRY",600,"BOL",68,1848,1
"PRY",600,"BOL",68,1849,1
"PRY",600,"BOL",68,1850,1
"PRY",600,"BOL",68,1851,1
"PRY",600,"BOL",68,1852,1
"PRY",600,"BOL",68,1853,1
"PRY",600,"BOL",68,1854,1
"PRY",600,"BOL",68,1855,1
"PRY",600,"BOL",68,1856,1
"PRY",600,"BOL",68,1857,1
"PRY",600,"BOL",68,1858,1
"PRY",600,"BOL",68,1859,1
"PRY",600,"BOL",68,1860,1
"PRY",600,"BOL",68,1861,1
"PRY",600,"BOL",68,1862,1
"PRY",600,"BOL",68,1863,1
"PRY",600,"BOL",68,1864,1
"PRY",600,"BOL",68,1865,1
"PRY",600,"BOL",68,1866,1
"PRY",600,"BOL",68,1867,1
"PRY",600,"BOL",68,1868,1
"PRY",600,"BOL",68,1869,1
"PRY",600,"BOL",68,1870,1
"PRY",600,"BOL",68,1876,1
"PRY",600,"BOL",68,1877,1
"PRY",600,"BOL",68,1878,1
"PRY",600,"BOL",68,1879,1
"PRY",600,"BOL",68,1880,1
"PRY",600,"BOL",68,1881,1
"PRY",600,"BOL",68,1882,1
"PRY",600,"BOL",68,1883,1
"PRY",600,"BOL",68,1884,1
"PRY",600,"BOL",68,1885,1
"PRY",600,"BOL",68,1886,1
"PRY",600,"BOL",68,1887,1
"PRY",600,"BOL",68,1888,1
"PRY",600,"BOL",68,1889,1
"PRY",600,"BOL",68,1890,1
"PRY",600,"BOL",68,1891,1
"PRY",600,"BOL",68,1892,1
"PRY",600,"BOL",68,1893,1
"PRY",600,"BOL",68,1894,1
"PRY",600,"BOL",68,1895,1
"PRY",600,"BOL",68,1896,1
"PRY",600,"BOL",68,1897,1
"PRY",600,"BOL",68,1898,1
"PRY",600,"BOL",68,1899,1
"PRY",600,"BOL",68,1900,1
"PRY",600,"BOL",68,1901,1
"PRY",600,"BOL",68,1902,1
"PRY",600,"BOL",68,1903,1
"PRY",600,"BOL",68,1904,1
"PRY",600,"BOL",68,1905,1
"PRY",600,"BOL",68,1906,1
"PRY",600,"BOL",68,1907,1
"PRY",600,"BOL",68,1908,1
"PRY",600,"BOL",68,1909,1
"PRY",600,"BOL",68,1910,1
"PRY",600,"BOL",68,1911,1
"PRY",600,"BOL",68,1912,1
"PRY",600,"BOL",68,1913,1
"PRY",600,"BOL",68,1914,1
"PRY",600,"BOL",68,1915,1
"PRY",600,"BOL",68,1916,1
"PRY",600,"BOL",68,1917,1
"PRY",600,"BOL",68,1918,1
"PRY",600,"BOL",68,1919,1
"PRY",600,"BOL",68,1920,1
"PRY",600,"BOL",68,1921,1
"PRY",600,"BOL",68,1922,1
"PRY",600,"BOL",68,1923,1
"PRY",600,"BOL",68,1924,1
"PRY",600,"BOL",68,1925,1
"PRY",600,"BOL",68,1926,1
"PRY",600,"BOL",68,1927,1
"PRY",600,"BOL",68,1928,1
"PRY",600,"BOL",68,1929,1
"PRY",600,"BOL",68,1930,1
"PRY",600,"BOL",68,1931,1
"PRY",600,"BOL",68,1932,1
"PRY",600,"BOL",68,1933,1
"PRY",600,"BOL",68,1934,1
"PRY",600,"BOL",68,1935,1
"PRY",600,"BOL",68,1936,1
"PRY",600,"BOL",68,1937,1
"PRY",600,"BOL",68,1938,1
"PRY",600,"BOL",68,1939,1
"PRY",600,"BOL",68,1940,1
"PRY",600,"BOL",68,1941,1
"PRY",600,"BOL",68,1942,1
"PRY",600,"BOL",68,1943,1
"PRY",600,"BOL",68,1944,1
"PRY",600,"BOL",68,1945,1
"PRY",600,"BOL",68,1946,1
"PRY",600,"BOL",68,1947,1
"PRY",600,"BOL",68,1948,1
"PRY",600,"BOL",68,1949,1
"PRY",600,"BOL",68,1950,1
"PRY",600,"BOL",68,1951,1
"PRY",600,"BOL",68,1952,1
"PRY",600,"BOL",68,1953,1
"PRY",600,"BOL",68,1954,1
"PRY",600,"BOL",68,1955,1
"PRY",600,"BOL",68,1956,1
"PRY",600,"BOL",68,1957,1
"PRY",600,"BOL",68,1958,1
"PRY",600,"BOL",68,1959,1
"PRY",600,"BOL",68,1960,1
"PRY",600,"BOL",68,1961,1
"PRY",600,"BOL",68,1962,1
"PRY",600,"BOL",68,1963,1
"PRY",600,"BOL",68,1964,1
"PRY",600,"BOL",68,1965,1
"PRY",600,"BOL",68,1966,1
"PRY",600,"BOL",68,1967,1
"PRY",600,"BOL",68,1968,1
"PRY",600,"BOL",68,1969,1
"PRY",600,"BOL",68,1970,1
"PRY",600,"BOL",68,1971,1
"PRY",600,"BOL",68,1972,1
"PRY",600,"BOL",68,1973,1
"PRY",600,"BOL",68,1974,1
"PRY",600,"BOL",68,1975,1
"PRY",600,"BOL",68,1976,1
"PRY",600,"BOL",68,1977,1
"PRY",600,"BOL",68,1978,1
"PRY",600,"BOL",68,1979,1
"PRY",600,"BOL",68,1980,1
"PRY",600,"BOL",68,1981,1
"PRY",600,"BOL",68,1982,1
"PRY",600,"BOL",68,1983,1
"PRY",600,"BOL",68,1984,1
"PRY",600,"BOL",68,1985,1
"PRY",600,"BOL",68,1986,1
"PRY",600,"BOL",68,1987,1
"PRY",600,"BOL",68,1988,1
"PRY",600,"BOL",68,1989,1
"PRY",600,"BOL",68,1990,1
"PRY",600,"BOL",68,1991,1
"PRY",600,"BOL",68,1992,1
"PRY",600,"BOL",68,1993,1
"PRY",600,"BOL",68,1994,1
"PRY",600,"BOL",68,1995,1
"PRY",600,"BOL",68,1996,1
"PRY",600,"BOL",68,1997,1
"PRY",600,"BOL",68,1998,1
"PRY",600,"BOL",68,1999,1
"PRY",600,"BOL",68,2000,1
"PRY",600,"BOL",68,2001,1
"PRY",600,"BOL",68,2002,1
"PRY",600,"BOL",68,2003,1
"PRY",600,"BOL",68,2004,1
"PRY",600,"BOL",68,2005,1
"PRY",600,"BOL",68,2006,1
"PRY",600,"BOL",68,2007,1
"PRY",600,"BOL",68,2008,1
"PRY",600,"BOL",68,2009,1
"PRY",600,"BOL",68,2010,1
"PRY",600,"BOL",68,2011,1
"PRY",600,"BOL",68,2012,1
"PRY",600,"BOL",68,2013,1
"PRY",600,"BOL",68,2014,1
"PRY",600,"BOL",68,2015,1
"PRY",600,"BOL",68,2016,1
"ARG",32,"BRA",76,1841,1
"ARG",32,"BRA",76,1842,1
"ARG",32,"BRA",76,1843,1
"ARG",32,"BRA",76,1844,1
"ARG",32,"BRA",76,1845,1
"ARG",32,"BRA",76,1846,1
"ARG",32,"BRA",76,1847,1
"ARG",32,"BRA",76,1848,1
"ARG",32,"BRA",76,1849,1
"ARG",32,"BRA",76,1850,1
"ARG",32,"BRA",76,1851,1
"ARG",32,"BRA",76,1852,1
"ARG",32,"BRA",76,1853,1
"ARG",32,"BRA",76,1854,1
"ARG",32,"BRA",76,1855,1
"ARG",32,"BRA",76,1856,1
"ARG",32,"BRA",76,1857,1
"ARG",32,"BRA",76,1858,1
"ARG",32,"BRA",76,1859,1
"ARG",32,"BRA",76,1860,1
"ARG",32,"BRA",76,1861,1
"ARG",32,"BRA",76,1862,1
"ARG",32,"BRA",76,1863,1
"ARG",32,"BRA",76,1864,1
"ARG",32,"BRA",76,1865,1
"ARG",32,"BRA",76,1866,1
"ARG",32,"BRA",76,1867,1
"ARG",32,"BRA",76,1868,1
"ARG",32,"BRA",76,1869,1
"ARG",32,"BRA",76,1870,1
"ARG",32,"BRA",76,1871,1
"ARG",32,"BRA",76,1872,1
"ARG",32,"BRA",76,1873,1
"ARG",32,"BRA",76,1874,1
"ARG",32,"BRA",76,1875,1
"ARG",32,"BRA",76,1876,1
"ARG",32,"BRA",76,1877,1
"ARG",32,"BRA",76,1878,1
"ARG",32,"BRA",76,1879,1
"ARG",32,"BRA",76,1880,1
"ARG",32,"BRA",76,1881,1
"ARG",32,"BRA",76,1882,1
"ARG",32,"BRA",76,1883,1
"ARG",32,"BRA",76,1884,1
"ARG",32,"BRA",76,1885,1
"ARG",32,"BRA",76,1886,1
"ARG",32,"BRA",76,1887,1
"ARG",32,"BRA",76,1888,1
"ARG",32,"BRA",76,1889,1
"ARG",32,"BRA",76,1890,1
"ARG",32,"BRA",76,1891,1
"ARG",32,"BRA",76,1892,1
"ARG",32,"BRA",76,1893,1
"ARG",32,"BRA",76,1894,1
"ARG",32,"BRA",76,1895,1
"ARG",32,"BRA",76,1896,1
"ARG",32,"BRA",76,1897,1
"ARG",32,"BRA",76,1898,1
"ARG",32,"BRA",76,1899,1
"ARG",32,"BRA",76,1900,1
"ARG",32,"BRA",76,1901,1
"ARG",32,"BRA",76,1902,1
"ARG",32,"BRA",76,1903,1
"ARG",32,"BRA",76,1904,1
"ARG",32,"BRA",76,1905,1
"ARG",32,"BRA",76,1906,1
"ARG",32,"BRA",76,1907,1
"ARG",32,"BRA",76,1908,1
"ARG",32,"BRA",76,1909,1
"ARG",32,"BRA",76,1910,1
"ARG",32,"BRA",76,1911,1
"ARG",32,"BRA",76,1912,1
"ARG",32,"BRA",76,1913,1
"ARG",32,"BRA",76,1914,1
"ARG",32,"BRA",76,1915,1
