src_abb,src_num,tgt_abb,tgt_num,year,years_in_school
LUX,442,LUX,442,2002,10.38
LUX,442,LUX,442,2003,10.58
LUX,442,LUX,442,2004,10.78
LUX,442,LUX,442,2005,10.98
LUX,442,LUX,442,2006,11.18
LUX,442,LUX,442,2007,11.38
LUX,442,LUX,442,2008,11.58
LUX,442,LUX,442,2009,11.7
LUX,442,LUX,442,2010,11.74
LUX,442,LUX,442,2011,11.8
LUX,442,LUX,442,2012,11.8
LUX,442,LUX,442,2013,11.8
LUX,442,LUX,442,2014,11.8
LUX,442,LUX,442,2015,11.88
LUX,442,LUX,442,2016,12
LUX,442,LUX,442,2017,12.04
LUX,442,LUX,442,1873,0.03
LUX,442,LUX,442,1878,0.036
LUX,442,LUX,442,1883,0.046
LUX,442,LUX,442,1888,0.062
LUX,442,LUX,442,1893,0.082
LUX,442,LUX,442,1898,0.102
LUX,442,LUX,442,1903,0.128
LUX,442,LUX,442,1908,0.158
LUX,442,LUX,442,1913,0.188
LUX,442,LUX,442,1918,0.224
LUX,442,LUX,442,1923,0.288
LUX,442,LUX,442,1928,0.38
LUX,442,LUX,442,1933,0.468
LUX,442,LUX,442,1938,1.04
LUX,442,LUX,442,1943,1.82
LUX,442,LUX,442,1948,2.448
LUX,442,LUX,442,1953,3.142
LUX,442,LUX,442,1958,3.87
LUX,442,LUX,442,1963,4.666
LUX,442,LUX,442,1968,5.514
LUX,442,LUX,442,1973,7.068
LUX,442,LUX,442,1978,8.084
LUX,442,LUX,442,1983,8.436
LUX,442,LUX,442,1988,8.784
LUX,442,LUX,442,1993,8.908
LUX,442,LUX,442,1994,8.96
LUX,442,LUX,442,1995,9.06
LUX,442,LUX,442,1996,9.16
LUX,442,LUX,442,1997,9.26
LUX,442,LUX,442,1998,9.42
LUX,442,LUX,442,1999,9.62
LUX,442,LUX,442,2000,9.82
LUX,442,LUX,442,2001,10.02
LUX,442,LUX,442,2002,10.22
LUX,442,LUX,442,2003,10.42
LUX,442,LUX,442,2004,10.62
LUX,442,LUX,442,2005,10.82
LUX,442,LUX,442,2006,11.02
LUX,442,LUX,442,2007,11.22
LUX,442,LUX,442,2008,11.42
LUX,442,LUX,442,2009,11.62
LUX,442,LUX,442,2010,11.7
LUX,442,LUX,442,2011,11.76
LUX,442,LUX,442,2012,11.8
LUX,442,LUX,442,2013,11.8
LUX,442,LUX,442,2014,11.8
LUX,442,LUX,442,2015,11.8
LUX,442,LUX,442,2016,11.92
LUX,442,LUX,442,2017,12
LUX,442,LUX,442,1874,0.03
LUX,442,LUX,442,1879,0.038
LUX,442,LUX,442,1884,0.048
LUX,442,LUX,442,1889,0.066
LUX,442,LUX,442,1894,0.086
LUX,442,LUX,442,1899,0.106
LUX,442,LUX,442,1904,0.134
LUX,442,LUX,442,1909,0.164
LUX,442,LUX,442,1914,0.194
LUX,442,LUX,442,1919,0.232
LUX,442,LUX,442,1924,0.304
LUX,442,LUX,442,1929,0.4
LUX,442,LUX,442,1934,0.484
LUX,442,LUX,442,1939,1.22
LUX,442,LUX,442,1944,1.96
LUX,442,LUX,442,1949,2.564
LUX,442,LUX,442,1954,3.296
LUX,442,LUX,442,1959,4.01
LUX,442,LUX,442,1964,4.838
LUX,442,LUX,442,1969,5.682
LUX,442,LUX,442,1974,7.474
LUX,442,LUX,442,1979,8.152
LUX,442,LUX,442,1984,8.508
LUX,442,LUX,442,1989,8.852
LUX,442,LUX,442,1994,8.904
LUX,442,LUX,442,1995,8.98
LUX,442,LUX,442,1996,9.08
LUX,442,LUX,442,1997,9.18
LUX,442,LUX,442,1998,9.28
LUX,442,LUX,442,1999,9.46
LUX,442,LUX,442,2000,9.66
LUX,442,LUX,442,2001,9.86
LUX,442,LUX,442,2002,10.06
LUX,442,LUX,442,2003,10.26
LUX,442,LUX,442,2004,10.46
LUX,442,LUX,442,2005,10.66
LUX,442,LUX,442,2006,10.86
LUX,442,LUX,442,2007,11.06
LUX,442,LUX,442,2008,11.26
LUX,442,LUX,442,2009,11.46
LUX,442,LUX,442,2010,11.66
LUX,442,LUX,442,2011,11.7
LUX,442,LUX,442,2012,11.78
LUX,442,LUX,442,2013,11.8
LUX,442,LUX,442,2014,11.8
LUX,442,LUX,442,2015,11.8
LUX,442,LUX,442,2016,11.8
LUX,442,LUX,442,2017,11.96
MAC,446,MAC,446,1950,3.06
MAC,446,MAC,446,1955,3.19
MAC,446,MAC,446,1960,3.26
MAC,446,MAC,446,1965,3.46
MAC,446,MAC,446,1970,3.62
MAC,446,MAC,446,1975,4.19
MAC,446,MAC,446,1980,4.67
MAC,446,MAC,446,1985,5.06
MAC,446,MAC,446,1990,5.46
MAC,446,MAC,446,1951,3.086
MAC,446,MAC,446,1956,3.204
MAC,446,MAC,446,1961,3.3
MAC,446,MAC,446,1966,3.492
MAC,446,MAC,446,1971,3.734
MAC,446,MAC,446,1976,4.286
MAC,446,MAC,446,1981,4.748
MAC,446,MAC,446,1986,5.14
MAC,446,MAC,446,1991,5.668
MAC,446,MAC,446,1952,3.112
MAC,446,MAC,446,1957,3.218
MAC,446,MAC,446,1962,3.34
MAC,446,MAC,446,1967,3.524
MAC,446,MAC,446,1972,3.848
MAC,446,MAC,446,1977,4.382
MAC,446,MAC,446,1982,4.826
MAC,446,MAC,446,1987,5.22
MAC,446,MAC,446,1992,5.876
MAC,446,MAC,446,1953,3.138
MAC,446,MAC,446,1958,3.232
MAC,446,MAC,446,1963,3.38
MAC,446,MAC,446,1968,3.556
MAC,446,MAC,446,1973,3.962
MAC,446,MAC,446,1978,4.478
MAC,446,MAC,446,1983,4.904
MAC,446,MAC,446,1988,5.3
MAC,446,MAC,446,1993,6.084
MAC,446,MAC,446,1954,3.164
MAC,446,MAC,446,1959,3.246
MAC,446,MAC,446,1964,3.42
MAC,446,MAC,446,1969,3.588
MAC,446,MAC,446,1974,4.076
MAC,446,MAC,446,1979,4.574
MAC,446,MAC,446,1984,4.982
MAC,446,MAC,446,1989,5.38
MAC,446,MAC,446,1994,6.292
MKD,807,MKD,807,2000,6.5
MKD,807,MKD,807,2001,6.8
MKD,807,MKD,807,2002,7.1
MKD,807,MKD,807,2003,7.5
MKD,807,MKD,807,2004,7.8
MKD,807,MKD,807,2005,8.2
MKD,807,MKD,807,2006,8.4
MKD,807,MKD,807,2007,8.5
MKD,807,MKD,807,2008,8.7
MKD,807,MKD,807,2009,8.9
MKD,807,MKD,807,2010,9.1
MKD,807,MKD,807,2011,9.3
MKD,807,MKD,807,2012,9.3
MKD,807,MKD,807,2013,9.4
MKD,807,MKD,807,2014,9.5
MKD,807,MKD,807,2015,9.6
MKD,807,MKD,807,2016,9.6
MKD,807,MKD,807,2017,9.6
MKD,807,MKD,807,2001,6.56
MKD,807,MKD,807,2002,6.86
MKD,807,MKD,807,2003,7.18
MKD,807,MKD,807,2004,7.56
MKD,807,MKD,807,2005,7.88
MKD,807,MKD,807,2006,8.24
MKD,807,MKD,807,2007,8.42
MKD,807,MKD,807,2008,8.54
MKD,807,MKD,807,2009,8.74
MKD,807,MKD,807,2010,8.94
MKD,807,MKD,807,2011,9.14
MKD,807,MKD,807,2012,9.3
MKD,807,MKD,807,2013,9.32
MKD,807,MKD,807,2014,9.42
MKD,807,MKD,807,2015,9.52
MKD,807,MKD,807,2016,9.6
MKD,807,MKD,807,2017,9.6
MKD,807,MKD,807,2002,6.62
MKD,807,MKD,807,2003,6.92
MKD,807,MKD,807,2004,7.26
MKD,807,MKD,807,2005,7.62
MKD,807,MKD,807,2006,7.96
MKD,807,MKD,807,2007,8.28
MKD,807,MKD,807,2008,8.44
MKD,807,MKD,807,2009,8.58
MKD,807,MKD,807,2010,8.78
MKD,807,MKD,807,2011,8.98
MKD,807,MKD,807,2012,9.18
MKD,807,MKD,807,2013,9.3
MKD,807,MKD,807,2014,9.34
MKD,807,MKD,807,2015,9.44
MKD,807,MKD,807,2016,9.54
MKD,807,MKD,807,2017,9.6
MKD,807,MKD,807,2003,6.68
MKD,807,MKD,807,2004,6.98
MKD,807,MKD,807,2005,7.34
MKD,807,MKD,807,2006,7.68
MKD,807,MKD,807,2007,8.04
MKD,807,MKD,807,2008,8.32
MKD,807,MKD,807,2009,8.46
MKD,807,MKD,807,2010,8.62
MKD,807,MKD,807,2011,8.82
MKD,807,MKD,807,2012,9.02
MKD,807,MKD,807,2013,9.22
MKD,807,MKD,807,2014,9.3
MKD,807,MKD,807,2015,9.36
MKD,807,MKD,807,2016,9.46
MKD,807,MKD,807,2017,9.56
MKD,807,MKD,807,2004,6.74
MKD,807,MKD,807,2005,7.04
MKD,807,MKD,807,2006,7.42
MKD,807,MKD,807,2007,7.74
MKD,807,MKD,807,2008,8.12
MKD,807,MKD,807,2009,8.36
MKD,807,MKD,807,2010,8.48
MKD,807,MKD,807,2011,8.66
MKD,807,MKD,807,2012,8.86
MKD,807,MKD,807,2013,9.06
MKD,807,MKD,807,2014,9.26
MKD,807,MKD,807,2015,9.3
MKD,807,MKD,807,2016,9.38
MKD,807,MKD,807,2017,9.48
MDG,450,MDG,450,2000,5.2
MDG,450,MDG,450,2001,5.2
MDG,450,MDG,450,2002,5.3
MDG,450,MDG,450,2003,5.4
MDG,450,MDG,450,2004,5.5
MDG,450,MDG,450,2005,5.6
MDG,450,MDG,450,2006,5.7
MDG,450,MDG,450,2007,5.8
MDG,450,MDG,450,2008,5.9
MDG,450,MDG,450,2009,5.9
MDG,450,MDG,450,2010,6
MDG,450,MDG,450,2011,6.1
MDG,450,MDG,450,2012,6.1
MDG,450,MDG,450,2013,6.1
MDG,450,MDG,450,2014,6.1
MDG,450,MDG,450,2015,6.1
MDG,450,MDG,450,2016,6.1
MDG,450,MDG,450,2017,6.1
MDG,450,MDG,450,2001,5.2
MDG,450,MDG,450,2002,5.22
MDG,450,MDG,450,2003,5.32
MDG,450,MDG,450,2004,5.42
MDG,450,MDG,450,2005,5.52
MDG,450,MDG,450,2006,5.62
MDG,450,MDG,450,2007,5.72
MDG,450,MDG,450,2008,5.82
MDG,450,MDG,450,2009,5.9
MDG,450,MDG,450,2010,5.92
MDG,450,MDG,450,2011,6.02
MDG,450,MDG,450,2012,6.1
MDG,450,MDG,450,2013,6.1
MDG,450,MDG,450,2014,6.1
MDG,450,MDG,450,2015,6.1
MDG,450,MDG,450,2016,6.1
MDG,450,MDG,450,2017,6.1
MDG,450,MDG,450,2002,5.2
MDG,450,MDG,450,2003,5.24
MDG,450,MDG,450,2004,5.34
MDG,450,MDG,450,2005,5.44
MDG,450,MDG,450,2006,5.54
MDG,450,MDG,450,2007,5.64
MDG,450,MDG,450,2008,5.74
MDG,450,MDG,450,2009,5.84
MDG,450,MDG,450,2010,5.9
MDG,450,MDG,450,2011,5.94
MDG,450,MDG,450,2012,6.04
MDG,450,MDG,450,2013,6.1
MDG,450,MDG,450,2014,6.1
MDG,450,MDG,450,2015,6.1
MDG,450,MDG,450,2016,6.1
MDG,450,MDG,450,2017,6.1
MDG,450,MDG,450,2003,5.2
MDG,450,MDG,450,2004,5.26
MDG,450,MDG,450,2005,5.36
MDG,450,MDG,450,2006,5.46
MDG,450,MDG,450,2007,5.56
MDG,450,MDG,450,2008,5.66
MDG,450,MDG,450,2009,5.76
MDG,450,MDG,450,2010,5.86
MDG,450,MDG,450,2011,5.9
MDG,450,MDG,450,2012,5.96
MDG,450,MDG,450,2013,6.06
MDG,450,MDG,450,2014,6.1
MDG,450,MDG,450,2015,6.1
MDG,450,MDG,450,2016,6.1
MDG,450,MDG,450,2017,6.1
MDG,450,MDG,450,2004,5.2
MDG,450,MDG,450,2005,5.28
MDG,450,MDG,450,2006,5.38
MDG,450,MDG,450,2007,5.48
MDG,450,MDG,450,2008,5.58
MDG,450,MDG,450,2009,5.68
MDG,450,MDG,450,2010,5.78
MDG,450,MDG,450,2011,5.88
MDG,450,MDG,450,2012,5.9
MDG,450,MDG,450,2013,5.98
MDG,450,MDG,450,2014,6.08
MDG,450,MDG,450,2015,6.1
MDG,450,MDG,450,2016,6.1
MDG,450,MDG,450,2017,6.1
MWI,454,MWI,454,1870,0.01
MWI,454,MWI,454,1875,0.01
MWI,454,MWI,454,1880,0.01
MWI,454,MWI,454,1885,0.01
MWI,454,MWI,454,1890,0.01
MWI,454,MWI,454,1895,0.01
MWI,454,MWI,454,1900,0.01
MWI,454,MWI,454,1905,0.01
MWI,454,MWI,454,1910,0.01
MWI,454,MWI,454,1915,0.17
MWI,454,MWI,454,1920,0.28
MWI,454,MWI,454,1925,0.38
MWI,454,MWI,454,1930,0.48
MWI,454,MWI,454,1935,0.57
MWI,454,MWI,454,1940,0.65
MWI,454,MWI,454,1945,0.71
MWI,454,MWI,454,1950,0.78
MWI,454,MWI,454,1955,0.82
MWI,454,MWI,454,1960,0.9
MWI,454,MWI,454,1965,0.94
MWI,454,MWI,454,1970,1.2
MWI,454,MWI,454,1975,1.44
MWI,454,MWI,454,1980,1.75
MWI,454,MWI,454,1985,2.08
MWI,454,MWI,454,1990,2.45
MWI,454,MWI,454,1991,2.5
MWI,454,MWI,454,1992,2.6
MWI,454,MWI,454,1993,2.6
MWI,454,MWI,454,1994,2.7
MWI,454,MWI,454,1995,2.7
MWI,454,MWI,454,1996,2.8
MWI,454,MWI,454,1997,2.8
MWI,454,MWI,454,1998,2.9
MWI,454,MWI,454,1999,3
MWI,454,MWI,454,2000,3
MWI,454,MWI,454,2001,3.1
MWI,454,MWI,454,2002,3.2
MWI,454,MWI,454,2003,3.3
MWI,454,MWI,454,2004,3.3
MWI,454,MWI,454,2005,3.4
MWI,454,MWI,454,2006,3.6
MWI,454,MWI,454,2007,3.8
MWI,454,MWI,454,2008,3.9
MWI,454,MWI,454,2009,4.1
MWI,454,MWI,454,2010,4.3
MWI,454,MWI,454,2011,4.3
MWI,454,MWI,454,2012,4.3
MWI,454,MWI,454,2013,4.4
MWI,454,MWI,454,2014,4.4
MWI,454,MWI,454,2015,4.4
MWI,454,MWI,454,2016,4.5
MWI,454,MWI,454,2017,4.5
MWI,454,MWI,454,1871,0.01
MWI,454,MWI,454,1876,0.01
MWI,454,MWI,454,1881,0.01
MWI,454,MWI,454,1886,0.01
MWI,454,MWI,454,1891,0.01
MWI,454,MWI,454,1896,0.01
MWI,454,MWI,454,1901,0.01
MWI,454,MWI,454,1906,0.01
MWI,454,MWI,454,1911,0.042
MWI,454,MWI,454,1916,0.192
MWI,454,MWI,454,1921,0.3
MWI,454,MWI,454,1926,0.4
MWI,454,MWI,454,1931,0.498
MWI,454,MWI,454,1936,0.586
MWI,454,MWI,454,1941,0.662
MWI,454,MWI,454,1946,0.724
MWI,454,MWI,454,1951,0.788
MWI,454,MWI,454,1956,0.836
MWI,454,MWI,454,1961,0.908
MWI,454,MWI,454,1966,0.992
MWI,454,MWI,454,1971,1.248
MWI,454,MWI,454,1976,1.502
MWI,454,MWI,454,1981,1.816
MWI,454,MWI,454,1986,2.154
MWI,454,MWI,454,1991,2.46
MWI,454,MWI,454,1992,2.52
MWI,454,MWI,454,1993,2.6
MWI,454,MWI,454,1994,2.62
MWI,454,MWI,454,1995,2.7
MWI,454,MWI,454,1996,2.72
MWI,454,MWI,454,1997,2.8
MWI,454,MWI,454,1998,2.82
MWI,454,MWI,454,1999,2.92
MWI,454,MWI,454,2000,3
MWI,454,MWI,454,2001,3.02
MWI,454,MWI,454,2002,3.12
MWI,454,MWI,454,2003,3.22
MWI,454,MWI,454,2004,3.3
MWI,454,MWI,454,2005,3.32
MWI,454,MWI,454,2006,3.44
MWI,454,MWI,454,2007,3.64
MWI,454,MWI,454,2008,3.82
MWI,454,MWI,454,2009,3.94
MWI,454,MWI,454,2010,4.14
MWI,454,MWI,454,2011,4.3
MWI,454,MWI,454,2012,4.3
MWI,454,MWI,454,2013,4.32
MWI,454,MWI,454,2014,4.4
MWI,454,MWI,454,2015,4.4
MWI,454,MWI,454,2016,4.42
MWI,454,MWI,454,2017,4.5
MWI,454,MWI,454,1872,0.01
MWI,454,MWI,454,1877,0.01
MWI,454,MWI,454,1882,0.01
MWI,454,MWI,454,1887,0.01
MWI,454,MWI,454,1892,0.01
MWI,454,MWI,454,1897,0.01
MWI,454,MWI,454,1902,0.01
MWI,454,MWI,454,1907,0.01
MWI,454,MWI,454,1912,0.074
MWI,454,MWI,454,1917,0.214
MWI,454,MWI,454,1922,0.32
MWI,454,MWI,454,1927,0.42
MWI,454,MWI,454,1932,0.516
MWI,454,MWI,454,1937,0.602
MWI,454,MWI,454,1942,0.674
MWI,454,MWI,454,1947,0.738
MWI,454,MWI,454,1952,0.796
MWI,454,MWI,454,1957,0.852
MWI,454,MWI,454,1962,0.916
MWI,454,MWI,454,1967,1.044
MWI,454,MWI,454,1972,1.296
MWI,454,MWI,454,1977,1.564
MWI,454,MWI,454,1982,1.882
MWI,454,MWI,454,1987,2.228
MWI,454,MWI,454,1992,2.47
MWI,454,MWI,454,1993,2.54
MWI,454,MWI,454,1994,2.6
MWI,454,MWI,454,1995,2.64
MWI,454,MWI,454,1996,2.7
MWI,454,MWI,454,1997,2.74
MWI,454,MWI,454,1998,2.8
MWI,454,MWI,454,1999,2.84
MWI,454,MWI,454,2000,2.94
MWI,454,MWI,454,2001,3
MWI,454,MWI,454,2002,3.04
MWI,454,MWI,454,2003,3.14
MWI,454,MWI,454,2004,3.24
MWI,454,MWI,454,2005,3.3
MWI,454,MWI,454,2006,3.34
MWI,454,MWI,454,2007,3.48
MWI,454,MWI,454,2008,3.68
MWI,454,MWI,454,2009,3.84
MWI,454,MWI,454,2010,3.98
MWI,454,MWI,454,2011,4.18
MWI,454,MWI,454,2012,4.3
MWI,454,MWI,454,2013,4.3
MWI,454,MWI,454,2014,4.34
MWI,454,MWI,454,2015,4.4
MWI,454,MWI,454,2016,4.4
MWI,454,MWI,454,2017,4.44
MWI,454,MWI,454,1873,0.01
MWI,454,MWI,454,1878,0.01
MWI,454,MWI,454,1883,0.01
MWI,454,MWI,454,1888,0.01
MWI,454,MWI,454,1893,0.01
MWI,454,MWI,454,1898,0.01
MWI,454,MWI,454,1903,0.01
MWI,454,MWI,454,1908,0.01
MWI,454,MWI,454,1913,0.106
MWI,454,MWI,454,1918,0.236
MWI,454,MWI,454,1923,0.34
MWI,454,MWI,454,1928,0.44
MWI,454,MWI,454,1933,0.534
MWI,454,MWI,454,1938,0.618
MWI,454,MWI,454,1943,0.686
MWI,454,MWI,454,1948,0.752
MWI,454,MWI,454,1953,0.804
MWI,454,MWI,454,1958,0.868
MWI,454,MWI,454,1963,0.924
MWI,454,MWI,454,1968,1.096
MWI,454,MWI,454,1973,1.344
MWI,454,MWI,454,1978,1.626
MWI,454,MWI,454,1983,1.948
MWI,454,MWI,454,1988,2.302
MWI,454,MWI,454,1993,2.48
MWI,454,MWI,454,1994,2.56
MWI,454,MWI,454,1995,2.6
MWI,454,MWI,454,1996,2.66
MWI,454,MWI,454,1997,2.7
MWI,454,MWI,454,1998,2.76
MWI,454,MWI,454,1999,2.8
MWI,454,MWI,454,2000,2.86
MWI,454,MWI,454,2001,2.96
MWI,454,MWI,454,2002,3
MWI,454,MWI,454,2003,3.06
MWI,454,MWI,454,2004,3.16
MWI,454,MWI,454,2005,3.26
MWI,454,MWI,454,2006,3.3
MWI,454,MWI,454,2007,3.36
MWI,454,MWI,454,2008,3.52
MWI,454,MWI,454,2009,3.72
MWI,454,MWI,454,2010,3.86
MWI,454,MWI,454,2011,4.02
MWI,454,MWI,454,2012,4.22
MWI,454,MWI,454,2013,4.3
MWI,454,MWI,454,2014,4.3
MWI,454,MWI,454,2015,4.36
MWI,454,MWI,454,2016,4.4
MWI,454,MWI,454,2017,4.4
MWI,454,MWI,454,1874,0.01
MWI,454,MWI,454,1879,0.01
MWI,454,MWI,454,1884,0.01
MWI,454,MWI,454,1889,0.01
MWI,454,MWI,454,1894,0.01
MWI,454,MWI,454,1899,0.01
MWI,454,MWI,454,1904,0.01
MWI,454,MWI,454,1909,0.01
MWI,454,MWI,454,1914,0.138
MWI,454,MWI,454,1919,0.258
MWI,454,MWI,454,1924,0.36
MWI,454,MWI,454,1929,0.46
MWI,454,MWI,454,1934,0.552
MWI,454,MWI,454,1939,0.634
MWI,454,MWI,454,1944,0.698
MWI,454,MWI,454,1949,0.766
MWI,454,MWI,454,1954,0.812
MWI,454,MWI,454,1959,0.884
MWI,454,MWI,454,1964,0.932
MWI,454,MWI,454,1969,1.148
MWI,454,MWI,454,1974,1.392
MWI,454,MWI,454,1979,1.688
MWI,454,MWI,454,1984,2.014
MWI,454,MWI,454,1989,2.376
MWI,454,MWI,454,1994,2.49
MWI,454,MWI,454,1995,2.58
MWI,454,MWI,454,1996,2.6
MWI,454,MWI,454,1997,2.68
MWI,454,MWI,454,1998,2.7
MWI,454,MWI,454,1999,2.78
MWI,454,MWI,454,2000,2.8
MWI,454,MWI,454,2001,2.88
MWI,454,MWI,454,2002,2.98
MWI,454,MWI,454,2003,3
MWI,454,MWI,454,2004,3.08
MWI,454,MWI,454,2005,3.18
MWI,454,MWI,454,2006,3.28
MWI,454,MWI,454,2007,3.3
MWI,454,MWI,454,2008,3.38
MWI,454,MWI,454,2009,3.56
MWI,454,MWI,454,2010,3.76
MWI,454,MWI,454,2011,3.88
MWI,454,MWI,454,2012,4.06
MWI,454,MWI,454,2013,4.26
MWI,454,MWI,454,2014,4.3
MWI,454,MWI,454,2015,4.3
MWI,454,MWI,454,2016,4.38
MWI,454,MWI,454,2017,4.4
MYS,458,MYS,458,1870,0.01
MYS,458,MYS,458,1875,0.01
MYS,458,MYS,458,1880,0.02
MYS,458,MYS,458,1885,0.02
MYS,458,MYS,458,1890,0.03
MYS,458,MYS,458,1895,0.04
MYS,458,MYS,458,1900,0.06
MYS,458,MYS,458,1905,0.08
MYS,458,MYS,458,1910,0.26
MYS,458,MYS,458,1915,0.43
MYS,458,MYS,458,1920,0.57
MYS,458,MYS,458,1925,0.94
MYS,458,MYS,458,1930,1.26
MYS,458,MYS,458,1935,1.48
MYS,458,MYS,458,1940,1.65
MYS,458,MYS,458,1945,1.79
MYS,458,MYS,458,1950,1.79
MYS,458,MYS,458,1955,2.03
MYS,458,MYS,458,1960,2.26
MYS,458,MYS,458,1965,2.63
MYS,458,MYS,458,1970,3.02
MYS,458,MYS,458,1975,3.72
MYS,458,MYS,458,1980,4.41
MYS,458,MYS,458,1985,5.48
MYS,458,MYS,458,1990,6.53
MYS,458,MYS,458,1991,6.7
MYS,458,MYS,458,1992,6.9
MYS,458,MYS,458,1993,7.1
MYS,458,MYS,458,1994,7.4
MYS,458,MYS,458,1995,7.6
MYS,458,MYS,458,1996,7.8
MYS,458,MYS,458,1997,8
MYS,458,MYS,458,1998,8.2
MYS,458,MYS,458,1999,8.4
MYS,458,MYS,458,2000,8.6
MYS,458,MYS,458,2001,8.4
MYS,458,MYS,458,2002,8.2
MYS,458,MYS,458,2003,8
MYS,458,MYS,458,2004,7.8
MYS,458,MYS,458,2005,7.6
MYS,458,MYS,458,2006,8.2
MYS,458,MYS,458,2007,8.8
MYS,458,MYS,458,2008,9.4
MYS,458,MYS,458,2009,9.6
MYS,458,MYS,458,2010,9.8
MYS,458,MYS,458,2011,10.1
MYS,458,MYS,458,2012,10.1
MYS,458,MYS,458,2013,10.1
MYS,458,MYS,458,2014,10.1
MYS,458,MYS,458,2015,10.2
MYS,458,MYS,458,2016,10.2
MYS,458,MYS,458,2017,10.2
MYS,458,MYS,458,1871,0.01
MYS,458,MYS,458,1876,0.012
MYS,458,MYS,458,1881,0.02
MYS,458,MYS,458,1886,0.022
MYS,458,MYS,458,1891,0.032
MYS,458,MYS,458,1896,0.044
MYS,458,MYS,458,1901,0.064
MYS,458,MYS,458,1906,0.116
MYS,458,MYS,458,1911,0.294
MYS,458,MYS,458,1916,0.458
MYS,458,MYS,458,1921,0.644
MYS,458,MYS,458,1926,1.004
MYS,458,MYS,458,1931,1.304
MYS,458,MYS,458,1936,1.514
MYS,458,MYS,458,1941,1.678
MYS,458,MYS,458,1946,1.79
MYS,458,MYS,458,1951,1.838
MYS,458,MYS,458,1956,2.076
MYS,458,MYS,458,1961,2.334
MYS,458,MYS,458,1966,2.708
MYS,458,MYS,458,1971,3.16
MYS,458,MYS,458,1976,3.858
MYS,458,MYS,458,1981,4.624
MYS,458,MYS,458,1986,5.69
MYS,458,MYS,458,1991,6.564
MYS,458,MYS,458,1992,6.74
MYS,458,MYS,458,1993,6.94
MYS,458,MYS,458,1994,7.16
MYS,458,MYS,458,1995,7.44
MYS,458,MYS,458,1996,7.64
MYS,458,MYS,458,1997,7.84
MYS,458,MYS,458,1998,8.04
MYS,458,MYS,458,1999,8.24
MYS,458,MYS,458,2000,8.44
MYS,458,MYS,458,2001,8.56
MYS,458,MYS,458,2002,8.36
MYS,458,MYS,458,2003,8.16
MYS,458,MYS,458,2004,7.96
MYS,458,MYS,458,2005,7.76
MYS,458,MYS,458,2006,7.72
MYS,458,MYS,458,2007,8.32
MYS,458,MYS,458,2008,8.92
MYS,458,MYS,458,2009,9.44
MYS,458,MYS,458,2010,9.64
MYS,458,MYS,458,2011,9.86
MYS,458,MYS,458,2012,10.1
MYS,458,MYS,458,2013,10.1
MYS,458,MYS,458,2014,10.1
MYS,458,MYS,458,2015,10.12
MYS,458,MYS,458,2016,10.2
MYS,458,MYS,458,2017,10.2
MYS,458,MYS,458,1872,0.01
MYS,458,MYS,458,1877,0.014
MYS,458,MYS,458,1882,0.02
MYS,458,MYS,458,1887,0.024
MYS,458,MYS,458,1892,0.034
MYS,458,MYS,458,1897,0.048
MYS,458,MYS,458,1902,0.068
MYS,458,MYS,458,1907,0.152
MYS,458,MYS,458,1912,0.328
MYS,458,MYS,458,1917,0.486
MYS,458,MYS,458,1922,0.718
MYS,458,MYS,458,1927,1.068
MYS,458,MYS,458,1932,1.348
MYS,458,MYS,458,1937,1.548
MYS,458,MYS,458,1942,1.706
MYS,458,MYS,458,1947,1.79
MYS,458,MYS,458,1952,1.886
MYS,458,MYS,458,1957,2.122
MYS,458,MYS,458,1962,2.408
MYS,458,MYS,458,1967,2.786
MYS,458,MYS,458,1972,3.3
MYS,458,MYS,458,1977,3.996
MYS,458,MYS,458,1982,4.838
MYS,458,MYS,458,1987,5.9
MYS,458,MYS,458,1992,6.598
MYS,458,MYS,458,1993,6.78
MYS,458,MYS,458,1994,6.98
MYS,458,MYS,458,1995,7.22
MYS,458,MYS,458,1996,7.48
MYS,458,MYS,458,1997,7.68
MYS,458,MYS,458,1998,7.88
MYS,458,MYS,458,1999,8.08
MYS,458,MYS,458,2000,8.28
MYS,458,MYS,458,2001,8.48
MYS,458,MYS,458,2002,8.52
MYS,458,MYS,458,2003,8.32
MYS,458,MYS,458,2004,8.12
MYS,458,MYS,458,2005,7.92
MYS,458,MYS,458,2006,7.72
MYS,458,MYS,458,2007,7.84
MYS,458,MYS,458,2008,8.44
MYS,458,MYS,458,2009,9.04
MYS,458,MYS,458,2010,9.48
MYS,458,MYS,458,2011,9.68
MYS,458,MYS,458,2012,9.92
MYS,458,MYS,458,2013,10.1
MYS,458,MYS,458,2014,10.1
MYS,458,MYS,458,2015,10.1
MYS,458,MYS,458,2016,10.14
MYS,458,MYS,458,2017,10.2
MYS,458,MYS,458,1873,0.01
MYS,458,MYS,458,1878,0.016
MYS,458,MYS,458,1883,0.02
MYS,458,MYS,458,1888,0.026
MYS,458,MYS,458,1893,0.036
MYS,458,MYS,458,1898,0.052
MYS,458,MYS,458,1903,0.072
MYS,458,MYS,458,1908,0.188
MYS,458,MYS,458,1913,0.362
MYS,458,MYS,458,1918,0.514
MYS,458,MYS,458,1923,0.792
MYS,458,MYS,458,1928,1.132
MYS,458,MYS,458,1933,1.392
MYS,458,MYS,458,1938,1.582
MYS,458,MYS,458,1943,1.734
