Src country code,Src country Abb,Tgt Country code,Tgt country Abb,year,democ,autoc
380,ITA,380,ITA,1981,10,0
380,ITA,380,ITA,1982,10,0
380,ITA,380,ITA,1983,10,0
380,ITA,380,ITA,1984,10,0
380,ITA,380,ITA,1985,10,0
380,ITA,380,ITA,1986,10,0
380,ITA,380,ITA,1987,10,0
380,ITA,380,ITA,1988,10,0
380,ITA,380,ITA,1989,10,0
380,ITA,380,ITA,1990,10,0
380,ITA,380,ITA,1991,10,0
380,ITA,380,ITA,1992,10,0
380,ITA,380,ITA,1993,10,0
380,ITA,380,ITA,1994,10,0
380,ITA,380,ITA,1995,10,0
380,ITA,380,ITA,1996,10,0
380,ITA,380,ITA,1997,10,0
380,ITA,380,ITA,1998,10,0
380,ITA,380,ITA,1999,10,0
380,ITA,380,ITA,2000,10,0
380,ITA,380,ITA,2001,10,0
380,ITA,380,ITA,2002,10,0
380,ITA,380,ITA,2003,10,0
380,ITA,380,ITA,2004,10,0
380,ITA,380,ITA,2005,10,0
380,ITA,380,ITA,2006,10,0
380,ITA,380,ITA,2007,10,0
380,ITA,380,ITA,2008,10,0
380,ITA,380,ITA,2009,10,0
380,ITA,380,ITA,2010,10,0
380,ITA,380,ITA,2011,10,0
380,ITA,380,ITA,2012,10,0
380,ITA,380,ITA,2013,10,0
380,ITA,380,ITA,2014,10,0
380,ITA,380,ITA,2015,10,0
380,ITA,380,ITA,2016,10,0
380,ITA,380,ITA,2017,10,0
380,ITA,380,ITA,2018,10,0
8,ALB,8,ALB,1914,2,4
8,ALB,8,ALB,1925,0,9
8,ALB,8,ALB,1926,0,9
8,ALB,8,ALB,1927,0,9
8,ALB,8,ALB,1928,0,9
8,ALB,8,ALB,1929,0,9
8,ALB,8,ALB,1930,0,9
8,ALB,8,ALB,1931,0,9
8,ALB,8,ALB,1932,0,9
8,ALB,8,ALB,1933,0,9
8,ALB,8,ALB,1934,0,9
8,ALB,8,ALB,1935,0,9
8,ALB,8,ALB,1936,0,9
8,ALB,8,ALB,1937,0,9
8,ALB,8,ALB,1938,0,9
8,ALB,8,ALB,1946,0,9
8,ALB,8,ALB,1947,0,9
8,ALB,8,ALB,1948,0,9
8,ALB,8,ALB,1949,0,9
8,ALB,8,ALB,1950,0,9
8,ALB,8,ALB,1951,0,9
8,ALB,8,ALB,1952,0,9
8,ALB,8,ALB,1953,0,9
8,ALB,8,ALB,1954,0,9
8,ALB,8,ALB,1955,0,9
8,ALB,8,ALB,1956,0,9
8,ALB,8,ALB,1957,0,9
8,ALB,8,ALB,1958,0,9
8,ALB,8,ALB,1959,0,9
8,ALB,8,ALB,1960,0,9
8,ALB,8,ALB,1961,0,9
8,ALB,8,ALB,1962,0,9
8,ALB,8,ALB,1963,0,9
8,ALB,8,ALB,1964,0,9
8,ALB,8,ALB,1965,0,9
8,ALB,8,ALB,1966,0,9
8,ALB,8,ALB,1967,0,9
8,ALB,8,ALB,1968,0,9
8,ALB,8,ALB,1969,0,9
8,ALB,8,ALB,1970,0,9
8,ALB,8,ALB,1971,0,9
8,ALB,8,ALB,1972,0,9
8,ALB,8,ALB,1973,0,9
8,ALB,8,ALB,1974,0,9
8,ALB,8,ALB,1975,0,9
8,ALB,8,ALB,1976,0,9
8,ALB,8,ALB,1977,0,9
8,ALB,8,ALB,1978,0,9
8,ALB,8,ALB,1979,0,9
8,ALB,8,ALB,1980,0,9
8,ALB,8,ALB,1981,0,9
8,ALB,8,ALB,1982,0,9
8,ALB,8,ALB,1983,0,9
8,ALB,8,ALB,1984,0,9
8,ALB,8,ALB,1985,0,9
8,ALB,8,ALB,1986,0,9
8,ALB,8,ALB,1987,0,9
8,ALB,8,ALB,1988,0,9
8,ALB,8,ALB,1989,0,9
8,ALB,8,ALB,1990,3,2
8,ALB,8,ALB,1991,3,2
8,ALB,8,ALB,1992,6,1
8,ALB,8,ALB,1993,6,1
8,ALB,8,ALB,1994,6,1
8,ALB,8,ALB,1995,6,1
8,ALB,8,ALB,1996,3,3
8,ALB,8,ALB,1997,6,1
8,ALB,8,ALB,1998,6,1
8,ALB,8,ALB,1999,6,1
8,ALB,8,ALB,2000,6,1
8,ALB,8,ALB,2001,6,1
8,ALB,8,ALB,2002,7,0
8,ALB,8,ALB,2003,7,0
8,ALB,8,ALB,2004,7,0
8,ALB,8,ALB,2005,9,0
8,ALB,8,ALB,2006,9,0
8,ALB,8,ALB,2007,9,0
8,ALB,8,ALB,2008,9,0
8,ALB,8,ALB,2009,9,0
8,ALB,8,ALB,2010,9,0
8,ALB,8,ALB,2011,9,0
8,ALB,8,ALB,2012,9,0
8,ALB,8,ALB,2013,9,0
8,ALB,8,ALB,2014,9,0
8,ALB,8,ALB,2015,9,0
8,ALB,8,ALB,2016,9,0
8,ALB,8,ALB,2017,9,0
8,ALB,8,ALB,2018,9,0
807,MKD,807,MKD,1991,6,0
807,MKD,807,MKD,1992,6,0
807,MKD,807,MKD,1993,6,0
807,MKD,807,MKD,1994,6,0
807,MKD,807,MKD,1995,6,0
807,MKD,807,MKD,1996,6,0
807,MKD,807,MKD,1997,6,0
807,MKD,807,MKD,1998,6,0
807,MKD,807,MKD,1999,6,0
807,MKD,807,MKD,2000,6,0
807,MKD,807,MKD,2001,6,0
807,MKD,807,MKD,2002,9,0
807,MKD,807,MKD,2003,9,0
807,MKD,807,MKD,2004,9,0
807,MKD,807,MKD,2005,9,0
807,MKD,807,MKD,2006,9,0
807,MKD,807,MKD,2007,9,0
807,MKD,807,MKD,2008,9,0
807,MKD,807,MKD,2009,9,0
807,MKD,807,MKD,2010,9,0
807,MKD,807,MKD,2011,9,0
807,MKD,807,MKD,2012,9,0
807,MKD,807,MKD,2013,9,0
807,MKD,807,MKD,2014,9,0
807,MKD,807,MKD,2015,9,0
807,MKD,807,MKD,2016,9,0
807,MKD,807,MKD,2017,9,0
807,MKD,807,MKD,2018,9,0
191,HRV,191,HRV,1991,1,4
191,HRV,191,HRV,1992,1,4
191,HRV,191,HRV,1993,1,4
191,HRV,191,HRV,1994,1,4
191,HRV,191,HRV,1995,0,5
191,HRV,191,HRV,1996,0,5
191,HRV,191,HRV,1997,0,5
191,HRV,191,HRV,1998,0,5
191,HRV,191,HRV,2000,8,0
191,HRV,191,HRV,2001,8,0
191,HRV,191,HRV,2002,8,0
191,HRV,191,HRV,2003,8,0
191,HRV,191,HRV,2004,8,0
191,HRV,191,HRV,2005,9,0
191,HRV,191,HRV,2006,9,0
191,HRV,191,HRV,2007,9,0
191,HRV,191,HRV,2008,9,0
191,HRV,191,HRV,2009,9,0
191,HRV,191,HRV,2010,9,0
191,HRV,191,HRV,2011,9,0
191,HRV,191,HRV,2012,9,0
191,HRV,191,HRV,2013,9,0
191,HRV,191,HRV,2014,9,0
191,HRV,191,HRV,2015,9,0
191,HRV,191,HRV,2016,9,0
191,HRV,191,HRV,2017,9,0
191,HRV,191,HRV,2018,9,0
349,SLV,349,SLV,1991,10,0
705,SVN,705,SVN,1992,10,0
705,SVN,705,SVN,1993,10,0
705,SVN,705,SVN,1994,10,0
705,SVN,705,SVN,1995,10,0
705,SVN,705,SVN,1996,10,0
705,SVN,705,SVN,1997,10,0
349,SLV,349,SLV,1998,10,0
349,SLV,349,SLV,1999,10,0
349,SLV,349,SLV,2000,10,0
349,SLV,349,SLV,2001,10,0
349,SLV,349,SLV,2002,10,0
349,SLV,349,SLV,2003,10,0
349,SLV,349,SLV,2004,10,0
349,SLV,349,SLV,2005,10,0
349,SLV,349,SLV,2006,10,0
349,SLV,349,SLV,2007,10,0
349,SLV,349,SLV,2008,10,0
349,SLV,349,SLV,2009,10,0
349,SLV,349,SLV,2010,10,0
349,SLV,349,SLV,2011,10,0
349,SLV,349,SLV,2012,10,0
349,SLV,349,SLV,2013,10,0
349,SLV,349,SLV,2014,10,0
349,SLV,349,SLV,2015,10,0
349,SLV,349,SLV,2016,10,0
349,SLV,349,SLV,2017,10,0
349,SLV,349,SLV,2018,10,0
300,GRC,300,GRC,1827,0,5
300,GRC,300,GRC,1828,0,5
300,GRC,300,GRC,1829,0,5
300,GRC,300,GRC,1830,1,5
300,GRC,300,GRC,1831,1,5
300,GRC,300,GRC,1832,1,5
300,GRC,300,GRC,1833,0,3
300,GRC,300,GRC,1834,0,3
300,GRC,300,GRC,1835,0,3
300,GRC,300,GRC,1836,0,3
300,GRC,300,GRC,1837,0,3
300,GRC,300,GRC,1838,0,3
300,GRC,300,GRC,1839,0,3
300,GRC,300,GRC,1840,0,3
300,GRC,300,GRC,1841,0,3
300,GRC,300,GRC,1842,0,3
300,GRC,300,GRC,1843,0,3
300,GRC,300,GRC,1844,0,4
300,GRC,300,GRC,1845,0,4
300,GRC,300,GRC,1846,0,4
300,GRC,300,GRC,1847,0,4
300,GRC,300,GRC,1848,0,4
300,GRC,300,GRC,1849,0,4
300,GRC,300,GRC,1850,0,4
300,GRC,300,GRC,1851,0,4
300,GRC,300,GRC,1852,0,4
300,GRC,300,GRC,1853,0,4
300,GRC,300,GRC,1854,0,4
300,GRC,300,GRC,1855,0,4
300,GRC,300,GRC,1856,0,4
300,GRC,300,GRC,1857,0,4
300,GRC,300,GRC,1858,0,4
300,GRC,300,GRC,1859,0,4
300,GRC,300,GRC,1860,0,4
300,GRC,300,GRC,1861,0,4
300,GRC,300,GRC,1864,7,0
300,GRC,300,GRC,1865,7,0
300,GRC,300,GRC,1866,7,0
300,GRC,300,GRC,1867,7,0
300,GRC,300,GRC,1868,7,0
300,GRC,300,GRC,1869,7,0
300,GRC,300,GRC,1870,9,0
300,GRC,300,GRC,1871,9,0
300,GRC,300,GRC,1872,9,0
300,GRC,300,GRC,1873,9,0
300,GRC,300,GRC,1874,9,0
300,GRC,300,GRC,1875,9,0
300,GRC,300,GRC,1876,9,0
300,GRC,300,GRC,1877,9,0
300,GRC,300,GRC,1878,9,0
300,GRC,300,GRC,1879,9,0
300,GRC,300,GRC,1880,10,0
300,GRC,300,GRC,1881,10,0
300,GRC,300,GRC,1882,10,0
300,GRC,300,GRC,1883,10,0
300,GRC,300,GRC,1884,10,0
300,GRC,300,GRC,1885,10,0
300,GRC,300,GRC,1886,10,0
300,GRC,300,GRC,1887,10,0
300,GRC,300,GRC,1888,10,0
300,GRC,300,GRC,1889,10,0
300,GRC,300,GRC,1890,10,0
300,GRC,300,GRC,1891,10,0
300,GRC,300,GRC,1892,10,0
300,GRC,300,GRC,1893,10,0
300,GRC,300,GRC,1894,10,0
300,GRC,300,GRC,1895,10,0
300,GRC,300,GRC,1896,10,0
300,GRC,300,GRC,1897,10,0
300,GRC,300,GRC,1898,10,0
300,GRC,300,GRC,1899,10,0
300,GRC,300,GRC,1900,10,0
300,GRC,300,GRC,1901,10,0
300,GRC,300,GRC,1902,10,0
300,GRC,300,GRC,1903,10,0
300,GRC,300,GRC,1904,10,0
300,GRC,300,GRC,1905,10,0
300,GRC,300,GRC,1906,10,0
300,GRC,300,GRC,1907,10,0
300,GRC,300,GRC,1908,10,0
300,GRC,300,GRC,1909,10,0
300,GRC,300,GRC,1910,10,0
300,GRC,300,GRC,1911,10,0
300,GRC,300,GRC,1912,10,0
300,GRC,300,GRC,1913,10,0
300,GRC,300,GRC,1914,10,0
300,GRC,300,GRC,1915,3,2
300,GRC,300,GRC,1920,3,2
300,GRC,300,GRC,1921,3,2
300,GRC,300,GRC,1924,1,4
300,GRC,300,GRC,1925,0,6
300,GRC,300,GRC,1926,10,0
300,GRC,300,GRC,1927,10,0
300,GRC,300,GRC,1928,10,0
300,GRC,300,GRC,1929,10,0
300,GRC,300,GRC,1930,10,0
300,GRC,300,GRC,1931,10,0
300,GRC,300,GRC,1932,10,0
300,GRC,300,GRC,1933,10,0
300,GRC,300,GRC,1934,8,0
300,GRC,300,GRC,1935,8,0
300,GRC,300,GRC,1936,0,8
300,GRC,300,GRC,1937,0,8
300,GRC,300,GRC,1938,0,8
300,GRC,300,GRC,1939,0,8
300,GRC,300,GRC,1940,0,8
300,GRC,300,GRC,1944,8,0
300,GRC,300,GRC,1945,8,0
300,GRC,300,GRC,1946,8,0
300,GRC,300,GRC,1947,8,0
300,GRC,300,GRC,1948,8,0
300,GRC,300,GRC,1949,7,3
300,GRC,300,GRC,1950,7,3
300,GRC,300,GRC,1951,7,3
300,GRC,300,GRC,1952,7,3
300,GRC,300,GRC,1953,7,3
300,GRC,300,GRC,1954,7,3
300,GRC,300,GRC,1955,7,3
300,GRC,300,GRC,1956,7,3
300,GRC,300,GRC,1957,7,3
300,GRC,300,GRC,1958,7,3
300,GRC,300,GRC,1959,7,3
300,GRC,300,GRC,1960,7,3
300,GRC,300,GRC,1961,7,3
300,GRC,300,GRC,1962,7,3
300,GRC,300,GRC,1963,7,3
300,GRC,300,GRC,1964,7,3
300,GRC,300,GRC,1965,7,3
300,GRC,300,GRC,1966,7,3
300,GRC,300,GRC,1967,0,7
300,GRC,300,GRC,1968,0,7
300,GRC,300,GRC,1969,0,7
300,GRC,300,GRC,1970,0,7
300,GRC,300,GRC,1971,0,7
300,GRC,300,GRC,1972,0,7
300,GRC,300,GRC,1973,0,7
300,GRC,300,GRC,1975,8,0
300,GRC,300,GRC,1976,8,0
300,GRC,300,GRC,1977,8,0
300,GRC,300,GRC,1978,8,0
300,GRC,300,GRC,1979,8,0
300,GRC,300,GRC,1980,8,0
300,GRC,300,GRC,1981,8,0
300,GRC,300,GRC,1982,8,0
300,GRC,300,GRC,1983,8,0
300,GRC,300,GRC,1984,8,0
300,GRC,300,GRC,1985,8,0
300,GRC,300,GRC,1986,10,0
300,GRC,300,GRC,1987,10,0
300,GRC,300,GRC,1988,10,0
300,GRC,300,GRC,1989,10,0
300,GRC,300,GRC,1990,10,0
300,GRC,300,GRC,1991,10,0
300,GRC,300,GRC,1992,10,0
300,GRC,300,GRC,1993,10,0
300,GRC,300,GRC,1994,10,0
300,GRC,300,GRC,1995,10,0
300,GRC,300,GRC,1996,10,0
300,GRC,300,GRC,1997,10,0
300,GRC,300,GRC,1998,10,0
300,GRC,300,GRC,1999,10,0
300,GRC,300,GRC,2000,10,0
300,GRC,300,GRC,2001,10,0
300,GRC,300,GRC,2002,10,0
300,GRC,300,GRC,2003,10,0
300,GRC,300,GRC,2004,10,0
300,GRC,300,GRC,2005,10,0
300,GRC,300,GRC,2006,10,0
300,GRC,300,GRC,2007,10,0
300,GRC,300,GRC,2008,10,0
300,GRC,300,GRC,2009,10,0
300,GRC,300,GRC,2010,10,0
300,GRC,300,GRC,2011,10,0
300,GRC,300,GRC,2012,10,0
300,GRC,300,GRC,2013,10,0
300,GRC,300,GRC,2014,10,0
300,GRC,300,GRC,2015,10,0
300,GRC,300,GRC,2016,10,0
300,GRC,300,GRC,2017,10,0
300,GRC,300,GRC,2018,10,0
196,CYP,196,CYP,1960,8,0
196,CYP,196,CYP,1961,8,0
196,CYP,196,CYP,1962,8,0
196,CYP,196,CYP,1968,7,0
196,CYP,196,CYP,1969,7,0
196,CYP,196,CYP,1970,7,0
196,CYP,196,CYP,1971,7,0
196,CYP,196,CYP,1972,7,0
196,CYP,196,CYP,1973,7,0
196,CYP,196,CYP,1974,10,0
196,CYP,196,CYP,1975,10,0
196,CYP,196,CYP,1976,10,0
196,CYP,196,CYP,1977,10,0
196,CYP,196,CYP,1978,10,0
196,CYP,196,CYP,1979,10,0
196,CYP,196,CYP,1980,10,0
196,CYP,196,CYP,1981,10,0
196,CYP,196,CYP,1982,10,0
196,CYP,196,CYP,1983,10,0
196,CYP,196,CYP,1984,10,0
196,CYP,196,CYP,1985,10,0
196,CYP,196,CYP,1986,10,0
196,CYP,196,CYP,1987,10,0
196,CYP,196,CYP,1988,10,0
196,CYP,196,CYP,1989,10,0
196,CYP,196,CYP,1990,10,0
196,CYP,196,CYP,1991,10,0
196,CYP,196,CYP,1992,10,0
196,CYP,196,CYP,1993,10,0
196,CYP,196,CYP,1994,10,0
196,CYP,196,CYP,1995,10,0
196,CYP,196,CYP,1996,10,0
196,CYP,196,CYP,1997,10,0
196,CYP,196,CYP,1998,10,0
196,CYP,196,CYP,1999,10,0
196,CYP,196,CYP,2000,10,0
196,CYP,196,CYP,2001,10,0
196,CYP,196,CYP,2002,10,0
196,CYP,196,CYP,2003,10,0
196,CYP,196,CYP,2004,10,0
196,CYP,196,CYP,2005,10,0
196,CYP,196,CYP,2006,10,0
196,CYP,196,CYP,2007,10,0
196,CYP,196,CYP,2008,10,0
196,CYP,196,CYP,2009,10,0
196,CYP,196,CYP,2010,10,0
196,CYP,196,CYP,2011,10,0
196,CYP,196,CYP,2012,10,0
196,CYP,196,CYP,2013,10,0
196,CYP,196,CYP,2014,10,0
196,CYP,196,CYP,2015,10,0
196,CYP,196,CYP,2016,10,0
196,CYP,196,CYP,2017,10,0
196,CYP,196,CYP,2018,10,0
100,BGR,100,BGR,1879,0,4
100,BGR,100,BGR,1880,0,4
100,BGR,100,BGR,1881,0,6
100,BGR,100,BGR,1882,0,6
100,BGR,100,BGR,1883,3,4
100,BGR,100,BGR,1884,3,4
100,BGR,100,BGR,1885,3,4
100,BGR,100,BGR,1886,1,6
100,BGR,100,BGR,1887,1,6
100,BGR,100,BGR,1888,1,6
100,BGR,100,BGR,1889,1,6
100,BGR,100,BGR,1890,1,6
100,BGR,100,BGR,1891,1,6
100,BGR,100,BGR,1892,1,6
100,BGR,100,BGR,1893,1,6
100,BGR,100,BGR,1894,0,9
100,BGR,100,BGR,1895,0,9
100,BGR,100,BGR,1896,0,9
100,BGR,100,BGR,1897,0,9
100,BGR,100,BGR,1898,0,9
100,BGR,100,BGR,1899,0,9
100,BGR,100,BGR,1900,0,9
100,BGR,100,BGR,1901,0,9
100,BGR,100,BGR,1902,0,9
100,BGR,100,BGR,1903,0,9
100,BGR,100,BGR,1904,0,9
100,BGR,100,BGR,1905,0,9
100,BGR,100,BGR,1906,0,9
100,BGR,100,BGR,1907,0,9
100,BGR,100,BGR,1908,0,9
100,BGR,100,BGR,1909,0,9
100,BGR,100,BGR,1910,0,9
100,BGR,100,BGR,1911,0,9
100,BGR,100,BGR,1912,0,9
100,BGR,100,BGR,1914,0,9
100,BGR,100,BGR,1915,0,9
100,BGR,100,BGR,1916,0,9
100,BGR,100,BGR,1917,0,9
100,BGR,100,BGR,1918,4,2
100,BGR,100,BGR,1919,1,4
100,BGR,100,BGR,1920,1,4
100,BGR,100,BGR,1921,1,4
100,BGR,100,BGR,1922,1,4
100,BGR,100,BGR,1923,1,4
100,BGR,100,BGR,1924,1,4
100,BGR,100,BGR,1925,1,4
100,BGR,100,BGR,1926,1,4
100,BGR,100,BGR,1927,1,4
100,BGR,100,BGR,1928,1,4
100,BGR,100,BGR,1929,1,4
100,BGR,100,BGR,1930,1,4
100,BGR,100,BGR,1931,1,4
100,BGR,100,BGR,1932,1,4
100,BGR,100,BGR,1933,1,4
100,BGR,100,BGR,1935,0,10
100,BGR,100,BGR,1936,0,10
100,BGR,100,BGR,1937,0,10
100,BGR,100,BGR,1938,0,10
100,BGR,100,BGR,1939,0,10
100,BGR,100,BGR,1940,0,10
100,BGR,100,BGR,1941,0,10
100,BGR,100,BGR,1942,0,10
100,BGR,100,BGR,1946,0,6
100,BGR,100,BGR,1947,0,7
100,BGR,100,BGR,1948,0,7
100,BGR,100,BGR,1949,0,7
100,BGR,100,BGR,1950,0,7
100,BGR,100,BGR,1951,0,7
100,BGR,100,BGR,1952,0,7
100,BGR,100,BGR,1953,0,7
100,BGR,100,BGR,1954,0,7
100,BGR,100,BGR,1955,0,7
100,BGR,100,BGR,1956,0,7
100,BGR,100,BGR,1957,0,7
100,BGR,100,BGR,1958,0,7
100,BGR,100,BGR,1959,0,7
100,BGR,100,BGR,1960,0,7
100,BGR,100,BGR,1961,0,7
100,BGR,100,BGR,1962,0,7
100,BGR,100,BGR,1963,0,7
100,BGR,100,BGR,1964,0,7
100,BGR,100,BGR,1965,0,7
100,BGR,100,BGR,1966,0,7
100,BGR,100,BGR,1967,0,7
100,BGR,100,BGR,1968,0,7
100,BGR,100,BGR,1969,0,7
100,BGR,100,BGR,1970,0,7
100,BGR,100,BGR,1971,0,7
100,BGR,100,BGR,1972,0,7
100,BGR,100,BGR,1973,0,7
100,BGR,100,BGR,1974,0,7
100,BGR,100,BGR,1975,0,7
100,BGR,100,BGR,1976,0,7
100,BGR,100,BGR,1977,0,7
100,BGR,100,BGR,1978,0,7
100,BGR,100,BGR,1979,0,7
100,BGR,100,BGR,1980,0,7
100,BGR,100,BGR,1981,0,7
100,BGR,100,BGR,1982,0,7
100,BGR,100,BGR,1983,0,7
100,BGR,100,BGR,1984,0,7
100,BGR,100,BGR,1985,0,7
100,BGR,100,BGR,1986,0,7
100,BGR,100,BGR,1987,0,7
100,BGR,100,BGR,1988,0,7
100,BGR,100,BGR,1989,0,7
100,BGR,100,BGR,1990,8,0
100,BGR,100,BGR,1991,8,0
100,BGR,100,BGR,1992,8,0
100,BGR,100,BGR,1993,8,0
100,BGR,100,BGR,1994,8,0
100,BGR,100,BGR,1995,8,0
100,BGR,100,BGR,1996,8,0
100,BGR,100,BGR,1997,8,0
100,BGR,100,BGR,1998,8,0
100,BGR,100,BGR,1999,8,0
100,BGR,100,BGR,2000,8,0
100,BGR,100,BGR,2001,9,0
100,BGR,100,BGR,2002,9,0
100,BGR,100,BGR,2003,9,0
100,BGR,100,BGR,2004,9,0
100,BGR,100,BGR,2005,9,0
100,BGR,100,BGR,2006,9,0
100,BGR,100,BGR,2007,9,0
100,BGR,100,BGR,2008,9,0
100,BGR,100,BGR,2009,9,0
100,BGR,100,BGR,2010,9,0
100,BGR,100,BGR,2011,9,0
100,BGR,100,BGR,2012,9,0
100,BGR,100,BGR,2013,9,0
100,BGR,100,BGR,2014,9,0
100,BGR,100,BGR,2015,9,0
100,BGR,100,BGR,2016,9,0
100,BGR,100,BGR,2017,9,0
100,BGR,100,BGR,2018,9,0
498,MDA,498,MDA,1991,5,0
498,MDA,498,MDA,1992,5,0
498,MDA,498,MDA,1993,7,0
498,MDA,498,MDA,1994,7,0
498,MDA,498,MDA,1995,7,0
498,MDA,498,MDA,1996,7,0
498,MDA,498,MDA,1997,7,0
498,MDA,498,MDA,1998,7,0
498,MDA,498,MDA,1999,7,0
498,MDA,498,MDA,2000,7,0
498,MDA,498,MDA,2001,8,0
498,MDA,498,MDA,2002,8,0
498,MDA,498,MDA,2003,8,0
498,MDA,498,MDA,2004,8,0
498,MDA,498,MDA,2005,9,0
498,MDA,498,MDA,2006,9,0
498,MDA,498,MDA,2007,9,0
498,MDA,498,MDA,2008,9,0
498,MDA,498,MDA,2009,9,0
498,MDA,498,MDA,2010,9,0
498,MDA,498,MDA,2011,9,0
498,MDA,498,MDA,2012,9,0
498,MDA,498,MDA,2013,9,0
498,MDA,498,MDA,2014,9,0
498,MDA,498,MDA,2015,9,0
498,MDA,498,MDA,2016,9,0
498,MDA,498,MDA,2017,9,0
498,MDA,498,MDA,2018,9,0
642,ROU,642,ROU,1859,3,3
642,ROU,642,ROU,1860,3,3
642,ROU,642,ROU,1861,3,3
642,ROU,642,ROU,1862,3,3
642,ROU,642,ROU,1863,3,3
642,ROU,642,ROU,1864,1,3
642,ROU,642,ROU,1865,1,3
642,ROU,642,ROU,1866,0,7
642,ROU,642,ROU,1867,0,7
642,ROU,642,ROU,1868,0,7
642,ROU,642,ROU,1869,0,7
642,ROU,642,ROU,1870,0,7
642,ROU,642,ROU,1871,0,7
642,ROU,642,ROU,1872,0,7
642,ROU,642,ROU,1873,0,7
642,ROU,642,ROU,1874,0,7
642,ROU,642,ROU,1875,0,7
642,ROU,642,ROU,1876,0,7
642,ROU,642,ROU,1877,0,7
642,ROU,642,ROU,1878,0,7
642,ROU,642,ROU,1879,0,7
642,ROU,642,ROU,1880,0,7
642,ROU,642,ROU,1881,0,7
642,ROU,642,ROU,1882,0,7
642,ROU,642,ROU,1883,0,7
642,ROU,642,ROU,1884,0,7
642,ROU,642,ROU,1885,0,7
642,ROU,642,ROU,1886,0,7
642,ROU,642,ROU,1887,0,7
642,ROU,642,ROU,1888,0,7
642,ROU,642,ROU,1889,0,7
642,ROU,642,ROU,1890,0,7
642,ROU,642,ROU,1891,0,7
642,ROU,642,ROU,1892,0,7
642,ROU,642,ROU,1893,0,7
642,ROU,642,ROU,1894,0,7
642,ROU,642,ROU,1895,0,7
642,ROU,642,ROU,1896,0,7
642,ROU,642,ROU,1897,0,7
642,ROU,642,ROU,1898,0,7
642,ROU,642,ROU,1899,0,7
642,ROU,642,ROU,1900,0,6
642,ROU,642,ROU,1901,0,6
642,ROU,642,ROU,1902,0,6
642,ROU,642,ROU,1903,0,6
642,ROU,642,ROU,1904,0,6
642,ROU,642,ROU,1905,0,6
642,ROU,642,ROU,1906,0,6
642,ROU,642,ROU,1907,0,6
642,ROU,642,ROU,1908,0,6
642,ROU,642,ROU,1909,0,6
642,ROU,642,ROU,1910,1,5
642,ROU,642,ROU,1911,1,5
642,ROU,642,ROU,1912,1,5
642,ROU,642,ROU,1913,1,5
642,ROU,642,ROU,1914,1,5
642,ROU,642,ROU,1915,1,5
642,ROU,642,ROU,1917,1,5
642,ROU,642,ROU,1918,1,5
642,ROU,642,ROU,1919,1,5
642,ROU,642,ROU,1920,1,5
642,ROU,642,ROU,1921,1,5
642,ROU,642,ROU,1922,1,5
642,ROU,642,ROU,1923,1,5
642,ROU,642,ROU,1924,1,5
642,ROU,642,ROU,1925,1,5
642,ROU,642,ROU,1926,1,5
642,ROU,642,ROU,1927,1,5
642,ROU,642,ROU,1928,1,5
642,ROU,642,ROU,1929,1,5
642,ROU,642,ROU,1930,1,5
642,ROU,642,ROU,1931,1,5
642,ROU,642,ROU,1932,1,5
642,ROU,642,ROU,1933,1,5
642,ROU,642,ROU,1934,1,5
642,ROU,642,ROU,1935,1,5
642,ROU,642,ROU,1936,1,5
642,ROU,642,ROU,1937,1,5
642,ROU,642,ROU,1938,1,7
642,ROU,642,ROU,1939,1,7
642,ROU,642,ROU,1941,0,7
642,ROU,642,ROU,1942,0,7
642,ROU,642,ROU,1943,0,7
642,ROU,642,ROU,1948,0,7
642,ROU,642,ROU,1949,0,7
642,ROU,642,ROU,1950,0,7
642,ROU,642,ROU,1951,0,7
642,ROU,642,ROU,1952,0,7
642,ROU,642,ROU,1953,0,7
642,ROU,642,ROU,1954,0,7
642,ROU,642,ROU,1955,0,7
642,ROU,642,ROU,1956,0,7
642,ROU,642,ROU,1957,0,7
642,ROU,642,ROU,1958,0,7
642,ROU,642,ROU,1959,0,7
642,ROU,642,ROU,1960,0,7
642,ROU,642,ROU,1961,0,7
642,ROU,642,ROU,1962,0,7
642,ROU,642,ROU,1963,0,7
642,ROU,642,ROU,1964,0,7
642,ROU,642,ROU,1965,0,7
642,ROU,642,ROU,1966,0,7
642,ROU,642,ROU,1967,0,7
642,ROU,642,ROU,1968,0,7
642,ROU,642,ROU,1969,0,7
642,ROU,642,ROU,1970,0,7
642,ROU,642,ROU,1971,0,7
642,ROU,642,ROU,1972,0,7
642,ROU,642,ROU,1973,0,7
642,ROU,642,ROU,1974,0,7
642,ROU,642,ROU,1975,0,7
642,ROU,642,ROU,1976,0,7
642,ROU,642,ROU,1977,0,8
642,ROU,642,ROU,1978,0,8
642,ROU,642,ROU,1979,0,8
642,ROU,642,ROU,1980,0,8
642,ROU,642,ROU,1981,0,8
642,ROU,642,ROU,1982,0,8
642,ROU,642,ROU,1983,0,8
642,ROU,642,ROU,1984,0,8
642,ROU,642,ROU,1985,0,8
642,ROU,642,ROU,1986,0,8
642,ROU,642,ROU,1987,0,8
642,ROU,642,ROU,1988,0,8
642,ROU,642,ROU,1990,5,0
642,ROU,642,ROU,1991,5,0
642,ROU,642,ROU,1992,5,0
642,ROU,642,ROU,1993,5,0
