src_abb,src_num,tgt_abb,tgt_num,year,years_in_school
IDN,360,IDN,360,1970,2.26
IDN,360,IDN,360,1971,2.324
IDN,360,IDN,360,1972,2.388
IDN,360,IDN,360,1973,2.452
IDN,360,IDN,360,1974,2.516
IDN,360,IDN,360,1975,2.58
IDN,360,IDN,360,1976,2.682
IDN,360,IDN,360,1977,2.784
IDN,360,IDN,360,1978,2.886
IDN,360,IDN,360,1979,2.988
IDN,360,IDN,360,1980,3.09
IDN,360,IDN,360,1981,3.118
IDN,360,IDN,360,1982,3.146
IDN,360,IDN,360,1983,3.174
IDN,360,IDN,360,1984,3.202
IDN,360,IDN,360,1985,3.23
IDN,360,IDN,360,1986,3.24
IDN,360,IDN,360,1987,3.25
IDN,360,IDN,360,1988,3.26
IDN,360,IDN,360,1989,3.27
IND,356,IND,356,1950,0.92
IND,356,IND,356,1951,0.934
IND,356,IND,356,1952,0.948
IND,356,IND,356,1953,0.962
IND,356,IND,356,1954,0.976
IND,356,IND,356,1955,0.99
IND,356,IND,356,1956,0.98
IND,356,IND,356,1957,0.97
IND,356,IND,356,1958,0.96
IND,356,IND,356,1959,0.95
IND,356,IND,356,1960,0.94
IND,356,IND,356,1961,0.982
IND,356,IND,356,1962,1.024
IND,356,IND,356,1963,1.066
IND,356,IND,356,1964,1.108
IND,356,IND,356,1965,1.15
IND,356,IND,356,1966,1.168
IND,356,IND,356,1967,1.186
IND,356,IND,356,1968,1.204
IND,356,IND,356,1969,1.222
IND,356,IND,356,1970,1.24
IND,356,IND,356,1971,1.296
IND,356,IND,356,1972,1.352
IND,356,IND,356,1973,1.408
IND,356,IND,356,1974,1.464
IND,356,IND,356,1975,1.52
IND,356,IND,356,1976,1.59
IND,356,IND,356,1977,1.66
IND,356,IND,356,1978,1.73
IND,356,IND,356,1979,1.8
IND,356,IND,356,1980,1.87
IND,356,IND,356,1981,1.974
IND,356,IND,356,1982,2.078
IND,356,IND,356,1983,2.182
IND,356,IND,356,1984,2.286
IND,356,IND,356,1985,2.39
IND,356,IND,356,1986,2.504
IND,356,IND,356,1987,2.618
IND,356,IND,356,1988,2.732
IND,356,IND,356,1989,2.846
IRL,372,IRL,372,1950,6.09
IRL,372,IRL,372,1951,6.13
IRL,372,IRL,372,1952,6.17
IRL,372,IRL,372,1953,6.21
IRL,372,IRL,372,1954,6.25
IRL,372,IRL,372,1955,6.29
IRL,372,IRL,372,1956,6.34
IRL,372,IRL,372,1957,6.39
IRL,372,IRL,372,1958,6.44
IRL,372,IRL,372,1959,6.49
IRL,372,IRL,372,1960,6.54
IRL,372,IRL,372,1961,6.606
IRL,372,IRL,372,1962,6.672
IRL,372,IRL,372,1963,6.738
IRL,372,IRL,372,1964,6.804
IRL,372,IRL,372,1965,6.87
IRL,372,IRL,372,1966,6.898
IRL,372,IRL,372,1967,6.926
IRL,372,IRL,372,1968,6.954
IRL,372,IRL,372,1969,6.982
IRL,372,IRL,372,1970,7.01
IRL,372,IRL,372,1971,7.134
IRL,372,IRL,372,1972,7.258
IRL,372,IRL,372,1973,7.382
IRL,372,IRL,372,1974,7.506
IRL,372,IRL,372,1975,7.63
IRL,372,IRL,372,1976,7.784
IRL,372,IRL,372,1977,7.938
IRL,372,IRL,372,1978,8.092
IRL,372,IRL,372,1979,8.246
IRL,372,IRL,372,1980,8.4
IRL,372,IRL,372,1981,8.57
IRL,372,IRL,372,1982,8.74
IRL,372,IRL,372,1983,8.91
IRL,372,IRL,372,1984,9.08
IRL,372,IRL,372,1985,9.25
IRL,372,IRL,372,1986,9.346
IRL,372,IRL,372,1987,9.442
IRL,372,IRL,372,1988,9.538
IRL,372,IRL,372,1989,9.634
IRN,364,IRN,364,1950,0.34
IRN,364,IRN,364,1951,0.364
IRN,364,IRN,364,1952,0.388
IRN,364,IRN,364,1953,0.412
IRN,364,IRN,364,1954,0.436
IRN,364,IRN,364,1955,0.46
IRN,364,IRN,364,1956,0.488
IRN,364,IRN,364,1957,0.516
IRN,364,IRN,364,1958,0.544
IRN,364,IRN,364,1959,0.572
IRN,364,IRN,364,1960,0.6
IRN,364,IRN,364,1961,0.65
IRN,364,IRN,364,1962,0.7
IRN,364,IRN,364,1963,0.75
IRN,364,IRN,364,1964,0.8
IRN,364,IRN,364,1965,0.85
IRN,364,IRN,364,1966,0.914
IRN,364,IRN,364,1967,0.978
IRN,364,IRN,364,1968,1.042
IRN,364,IRN,364,1969,1.106
IRN,364,IRN,364,1970,1.17
IRN,364,IRN,364,1971,1.262
IRN,364,IRN,364,1972,1.354
IRN,364,IRN,364,1973,1.446
IRN,364,IRN,364,1974,1.538
IRN,364,IRN,364,1975,1.63
IRN,364,IRN,364,1976,1.764
IRN,364,IRN,364,1977,1.898
IRN,364,IRN,364,1978,2.032
IRN,364,IRN,364,1979,2.166
IRN,364,IRN,364,1980,2.3
IRN,364,IRN,364,1981,2.482
IRN,364,IRN,364,1982,2.664
IRN,364,IRN,364,1983,2.846
IRN,364,IRN,364,1984,3.028
IRN,364,IRN,364,1985,3.21
IRN,364,IRN,364,1986,3.412
IRN,364,IRN,364,1987,3.614
IRN,364,IRN,364,1988,3.816
IRN,364,IRN,364,1989,4.018
IRQ,368,IRQ,368,1950,0.18
IRQ,368,IRQ,368,1951,0.186
IRQ,368,IRQ,368,1952,0.192
IRQ,368,IRQ,368,1953,0.198
IRQ,368,IRQ,368,1954,0.204
IRQ,368,IRQ,368,1955,0.21
IRQ,368,IRQ,368,1956,0.232
IRQ,368,IRQ,368,1957,0.254
IRQ,368,IRQ,368,1958,0.276
IRQ,368,IRQ,368,1959,0.298
IRQ,368,IRQ,368,1960,0.32
IRQ,368,IRQ,368,1961,0.336
IRQ,368,IRQ,368,1962,0.352
IRQ,368,IRQ,368,1963,0.368
IRQ,368,IRQ,368,1964,0.384
IRQ,368,IRQ,368,1965,0.4
IRQ,368,IRQ,368,1966,0.45
IRQ,368,IRQ,368,1967,0.5
IRQ,368,IRQ,368,1968,0.55
IRQ,368,IRQ,368,1969,0.6
IRQ,368,IRQ,368,1970,0.65
IRQ,368,IRQ,368,1971,0.724
IRQ,368,IRQ,368,1972,0.798
IRQ,368,IRQ,368,1973,0.872
IRQ,368,IRQ,368,1974,0.946
IRQ,368,IRQ,368,1975,1.02
IRQ,368,IRQ,368,1976,1.138
IRQ,368,IRQ,368,1977,1.256
IRQ,368,IRQ,368,1978,1.374
IRQ,368,IRQ,368,1979,1.492
IRQ,368,IRQ,368,1980,1.61
IRQ,368,IRQ,368,1981,1.742
IRQ,368,IRQ,368,1982,1.874
IRQ,368,IRQ,368,1983,2.006
IRQ,368,IRQ,368,1984,2.138
IRQ,368,IRQ,368,1985,2.27
IRQ,368,IRQ,368,1986,2.454
IRQ,368,IRQ,368,1987,2.638
IRQ,368,IRQ,368,1988,2.822
IRQ,368,IRQ,368,1989,3.006
ISL,352,ISL,352,1950,5.4
ISL,352,ISL,352,1951,5.448
ISL,352,ISL,352,1952,5.496
ISL,352,ISL,352,1953,5.544
ISL,352,ISL,352,1954,5.592
ISL,352,ISL,352,1955,5.64
ISL,352,ISL,352,1956,5.676
ISL,352,ISL,352,1957,5.712
ISL,352,ISL,352,1958,5.748
ISL,352,ISL,352,1959,5.784
ISL,352,ISL,352,1960,5.82
ISL,352,ISL,352,1961,5.884
ISL,352,ISL,352,1962,5.948
ISL,352,ISL,352,1963,6.012
ISL,352,ISL,352,1964,6.076
ISL,352,ISL,352,1965,6.14
ISL,352,ISL,352,1966,6.214
ISL,352,ISL,352,1967,6.288
ISL,352,ISL,352,1968,6.362
ISL,352,ISL,352,1969,6.436
ISL,352,ISL,352,1970,6.51
ISL,352,ISL,352,1971,6.598
ISL,352,ISL,352,1972,6.686
ISL,352,ISL,352,1973,6.774
ISL,352,ISL,352,1974,6.862
ISL,352,ISL,352,1975,6.95
ISL,352,ISL,352,1976,7.054
ISL,352,ISL,352,1977,7.158
ISL,352,ISL,352,1978,7.262
ISL,352,ISL,352,1979,7.366
ISL,352,ISL,352,1980,7.47
ISL,352,ISL,352,1981,7.568
ISL,352,ISL,352,1982,7.666
ISL,352,ISL,352,1983,7.764
ISL,352,ISL,352,1984,7.862
ISL,352,ISL,352,1985,7.96
ISL,352,ISL,352,1986,8.06
ISL,352,ISL,352,1987,8.16
ISL,352,ISL,352,1988,8.26
ISL,352,ISL,352,1989,8.36
ISR,376,ISR,376,1950,7.26
ISR,376,ISR,376,1951,7.284
ISR,376,ISR,376,1952,7.308
ISR,376,ISR,376,1953,7.332
ISR,376,ISR,376,1954,7.356
ISR,376,ISR,376,1955,7.38
ISR,376,ISR,376,1956,7.392
ISR,376,ISR,376,1957,7.404
ISR,376,ISR,376,1958,7.416
ISR,376,ISR,376,1959,7.428
ISR,376,ISR,376,1960,7.44
ISR,376,ISR,376,1961,7.502
ISR,376,ISR,376,1962,7.564
ISR,376,ISR,376,1963,7.626
ISR,376,ISR,376,1964,7.688
ISR,376,ISR,376,1965,7.75
ISR,376,ISR,376,1966,7.854
ISR,376,ISR,376,1967,7.958
ISR,376,ISR,376,1968,8.062
ISR,376,ISR,376,1969,8.166
ISR,376,ISR,376,1970,8.27
ISR,376,ISR,376,1971,8.43
ISR,376,ISR,376,1972,8.59
ISR,376,ISR,376,1973,8.75
ISR,376,ISR,376,1974,8.91
ISR,376,ISR,376,1975,9.07
ISR,376,ISR,376,1976,9.242
ISR,376,ISR,376,1977,9.414
ISR,376,ISR,376,1978,9.586
ISR,376,ISR,376,1979,9.758
ISR,376,ISR,376,1980,9.93
ISR,376,ISR,376,1981,10.026
ISR,376,ISR,376,1982,10.122
ISR,376,ISR,376,1983,10.218
ISR,376,ISR,376,1984,10.314
ISR,376,ISR,376,1985,10.41
ISR,376,ISR,376,1986,10.534
ISR,376,ISR,376,1987,10.658
ISR,376,ISR,376,1988,10.782
ISR,376,ISR,376,1989,10.906
ITA,380,ITA,380,1950,4.04
ITA,380,ITA,380,1951,4.098
ITA,380,ITA,380,1952,4.156
ITA,380,ITA,380,1953,4.214
ITA,380,ITA,380,1954,4.272
ITA,380,ITA,380,1955,4.33
ITA,380,ITA,380,1956,4.386
ITA,380,ITA,380,1957,4.442
ITA,380,ITA,380,1958,4.498
ITA,380,ITA,380,1959,4.554
ITA,380,ITA,380,1960,4.61
ITA,380,ITA,380,1961,4.664
ITA,380,ITA,380,1962,4.718
ITA,380,ITA,380,1963,4.772
ITA,380,ITA,380,1964,4.826
ITA,380,ITA,380,1965,4.88
ITA,380,ITA,380,1966,4.938
ITA,380,ITA,380,1967,4.996
ITA,380,ITA,380,1968,5.054
ITA,380,ITA,380,1969,5.112
ITA,380,ITA,380,1970,5.17
ITA,380,ITA,380,1971,5.272
ITA,380,ITA,380,1972,5.374
ITA,380,ITA,380,1973,5.476
ITA,380,ITA,380,1974,5.578
ITA,380,ITA,380,1975,5.68
ITA,380,ITA,380,1976,5.782
ITA,380,ITA,380,1977,5.884
ITA,380,ITA,380,1978,5.986
ITA,380,ITA,380,1979,6.088
ITA,380,ITA,380,1980,6.19
ITA,380,ITA,380,1981,6.29
ITA,380,ITA,380,1982,6.39
ITA,380,ITA,380,1983,6.49
ITA,380,ITA,380,1984,6.59
ITA,380,ITA,380,1985,6.69
ITA,380,ITA,380,1986,6.81
ITA,380,ITA,380,1987,6.93
ITA,380,ITA,380,1988,7.05
ITA,380,ITA,380,1989,7.17
JAM,388,JAM,388,1950,3.41
JAM,388,JAM,388,1951,3.432
JAM,388,JAM,388,1952,3.454
JAM,388,JAM,388,1953,3.476
JAM,388,JAM,388,1954,3.498
JAM,388,JAM,388,1955,3.52
JAM,388,JAM,388,1956,3.544
JAM,388,JAM,388,1957,3.568
JAM,388,JAM,388,1958,3.592
JAM,388,JAM,388,1959,3.616
JAM,388,JAM,388,1960,3.64
JAM,388,JAM,388,1961,3.71
JAM,388,JAM,388,1962,3.78
JAM,388,JAM,388,1963,3.85
JAM,388,JAM,388,1964,3.92
JAM,388,JAM,388,1965,3.99
JAM,388,JAM,388,1966,4.078
JAM,388,JAM,388,1967,4.166
JAM,388,JAM,388,1968,4.254
JAM,388,JAM,388,1969,4.342
JAM,388,JAM,388,1970,4.43
JAM,388,JAM,388,1971,4.492
JAM,388,JAM,388,1972,4.554
JAM,388,JAM,388,1973,4.616
JAM,388,JAM,388,1974,4.678
JAM,388,JAM,388,1975,4.74
JAM,388,JAM,388,1976,4.844
JAM,388,JAM,388,1977,4.948
JAM,388,JAM,388,1978,5.052
JAM,388,JAM,388,1979,5.156
JAM,388,JAM,388,1980,5.26
JAM,388,JAM,388,1981,5.374
JAM,388,JAM,388,1982,5.488
JAM,388,JAM,388,1983,5.602
JAM,388,JAM,388,1984,5.716
JAM,388,JAM,388,1985,5.83
JAM,388,JAM,388,1986,5.958
JAM,388,JAM,388,1987,6.086
JAM,388,JAM,388,1988,6.214
JAM,388,JAM,388,1989,6.342
JOR,400,JOR,400,1950,0.93
JOR,400,JOR,400,1951,0.986
JOR,400,JOR,400,1952,1.042
JOR,400,JOR,400,1953,1.098
JOR,400,JOR,400,1954,1.154
JOR,400,JOR,400,1955,1.21
JOR,400,JOR,400,1956,1.252
JOR,400,JOR,400,1957,1.294
JOR,400,JOR,400,1958,1.336
JOR,400,JOR,400,1959,1.378
JOR,400,JOR,400,1960,1.42
JOR,400,JOR,400,1961,1.492
JOR,400,JOR,400,1962,1.564
JOR,400,JOR,400,1963,1.636
JOR,400,JOR,400,1964,1.708
JOR,400,JOR,400,1965,1.78
JOR,400,JOR,400,1966,1.874
JOR,400,JOR,400,1967,1.968
JOR,400,JOR,400,1968,2.062
JOR,400,JOR,400,1969,2.156
JOR,400,JOR,400,1970,2.25
JOR,400,JOR,400,1971,2.354
JOR,400,JOR,400,1972,2.458
JOR,400,JOR,400,1973,2.562
JOR,400,JOR,400,1974,2.666
JOR,400,JOR,400,1975,2.77
JOR,400,JOR,400,1976,2.828
JOR,400,JOR,400,1977,2.886
JOR,400,JOR,400,1978,2.944
JOR,400,JOR,400,1979,3.002
JOR,400,JOR,400,1980,3.06
JOR,400,JOR,400,1981,3.262
JOR,400,JOR,400,1982,3.464
JOR,400,JOR,400,1983,3.666
JOR,400,JOR,400,1984,3.868
JOR,400,JOR,400,1985,4.07
JOR,400,JOR,400,1986,4.306
JOR,400,JOR,400,1987,4.542
JOR,400,JOR,400,1988,4.778
JOR,400,JOR,400,1989,5.014
JPN,392,JPN,392,1950,5.91
JPN,392,JPN,392,1951,6.03
JPN,392,JPN,392,1952,6.15
JPN,392,JPN,392,1953,6.27
JPN,392,JPN,392,1954,6.39
JPN,392,JPN,392,1955,6.51
JPN,392,JPN,392,1956,6.602
JPN,392,JPN,392,1957,6.694
JPN,392,JPN,392,1958,6.786
JPN,392,JPN,392,1959,6.878
JPN,392,JPN,392,1960,6.97
JPN,392,JPN,392,1961,6.964
JPN,392,JPN,392,1962,6.958
JPN,392,JPN,392,1963,6.952
JPN,392,JPN,392,1964,6.946
JPN,392,JPN,392,1965,6.94
JPN,392,JPN,392,1966,6.968
JPN,392,JPN,392,1967,6.996
JPN,392,JPN,392,1968,7.024
JPN,392,JPN,392,1969,7.052
JPN,392,JPN,392,1970,7.08
JPN,392,JPN,392,1971,7.244
JPN,392,JPN,392,1972,7.408
JPN,392,JPN,392,1973,7.572
JPN,392,JPN,392,1974,7.736
JPN,392,JPN,392,1975,7.9
JPN,392,JPN,392,1976,8.062
JPN,392,JPN,392,1977,8.224
JPN,392,JPN,392,1978,8.386
JPN,392,JPN,392,1979,8.548
JPN,392,JPN,392,1980,8.71
JPN,392,JPN,392,1981,8.818
JPN,392,JPN,392,1982,8.926
JPN,392,JPN,392,1983,9.034
JPN,392,JPN,392,1984,9.142
JPN,392,JPN,392,1985,9.25
JPN,392,JPN,392,1986,9.322
JPN,392,JPN,392,1987,9.394
JPN,392,JPN,392,1988,9.466
JPN,392,JPN,392,1989,9.538
KAZ,398,KAZ,398,1950,2.23
KAZ,398,KAZ,398,1951,2.324
KAZ,398,KAZ,398,1952,2.418
KAZ,398,KAZ,398,1953,2.512
KAZ,398,KAZ,398,1954,2.606
KAZ,398,KAZ,398,1955,2.7
KAZ,398,KAZ,398,1956,2.774
KAZ,398,KAZ,398,1957,2.848
KAZ,398,KAZ,398,1958,2.922
KAZ,398,KAZ,398,1959,2.996
KAZ,398,KAZ,398,1960,3.07
KAZ,398,KAZ,398,1961,3.242
KAZ,398,KAZ,398,1962,3.414
KAZ,398,KAZ,398,1963,3.586
KAZ,398,KAZ,398,1964,3.758
KAZ,398,KAZ,398,1965,3.93
KAZ,398,KAZ,398,1966,4.036
KAZ,398,KAZ,398,1967,4.142
KAZ,398,KAZ,398,1968,4.248
KAZ,398,KAZ,398,1969,4.354
KAZ,398,KAZ,398,1970,4.46
KAZ,398,KAZ,398,1971,4.638
KAZ,398,KAZ,398,1972,4.816
KAZ,398,KAZ,398,1973,4.994
KAZ,398,KAZ,398,1974,5.172
KAZ,398,KAZ,398,1975,5.35
KAZ,398,KAZ,398,1976,5.54
KAZ,398,KAZ,398,1977,5.73
KAZ,398,KAZ,398,1978,5.92
KAZ,398,KAZ,398,1979,6.11
KAZ,398,KAZ,398,1980,6.3
KAZ,398,KAZ,398,1981,6.496
KAZ,398,KAZ,398,1982,6.692
KAZ,398,KAZ,398,1983,6.888
KAZ,398,KAZ,398,1984,7.084
KAZ,398,KAZ,398,1985,7.28
KAZ,398,KAZ,398,1986,7.434
KAZ,398,KAZ,398,1987,7.588
KAZ,398,KAZ,398,1988,7.742
KAZ,398,KAZ,398,1989,7.896
KEN,404,KEN,404,1950,0.91
KEN,404,KEN,404,1951,0.942
KEN,404,KEN,404,1952,0.974
KEN,404,KEN,404,1953,1.006
KEN,404,KEN,404,1954,1.038
KEN,404,KEN,404,1955,1.07
KEN,404,KEN,404,1956,1.098
KEN,404,KEN,404,1957,1.126
KEN,404,KEN,404,1958,1.154
KEN,404,KEN,404,1959,1.182
KEN,404,KEN,404,1960,1.21
KEN,404,KEN,404,1961,1.224
KEN,404,KEN,404,1962,1.238
KEN,404,KEN,404,1963,1.252
KEN,404,KEN,404,1964,1.266
KEN,404,KEN,404,1965,1.28
KEN,404,KEN,404,1966,1.314
KEN,404,KEN,404,1967,1.348
KEN,404,KEN,404,1968,1.382
KEN,404,KEN,404,1969,1.416
KEN,404,KEN,404,1970,1.45
KEN,404,KEN,404,1971,1.532
KEN,404,KEN,404,1972,1.614
KEN,404,KEN,404,1973,1.696
KEN,404,KEN,404,1974,1.778
KEN,404,KEN,404,1975,1.86
KEN,404,KEN,404,1976,1.986
KEN,404,KEN,404,1977,2.112
KEN,404,KEN,404,1978,2.238
KEN,404,KEN,404,1979,2.364
KEN,404,KEN,404,1980,2.49
KEN,404,KEN,404,1981,2.61
KEN,404,KEN,404,1982,2.73
KEN,404,KEN,404,1983,2.85
KEN,404,KEN,404,1984,2.97
KEN,404,KEN,404,1985,3.09
KEN,404,KEN,404,1986,3.216
KEN,404,KEN,404,1987,3.342
KEN,404,KEN,404,1988,3.468
KEN,404,KEN,404,1989,3.594
KGZ,417,KGZ,417,1950,3.57
KGZ,417,KGZ,417,1951,3.642
KGZ,417,KGZ,417,1952,3.714
KGZ,417,KGZ,417,1953,3.786
KGZ,417,KGZ,417,1954,3.858
KGZ,417,KGZ,417,1955,3.93
KGZ,417,KGZ,417,1956,3.992
KGZ,417,KGZ,417,1957,4.054
KGZ,417,KGZ,417,1958,4.116
KGZ,417,KGZ,417,1959,4.178
KGZ,417,KGZ,417,1960,4.24
KGZ,417,KGZ,417,1961,4.362
KGZ,417,KGZ,417,1962,4.484
KGZ,417,KGZ,417,1963,4.606
KGZ,417,KGZ,417,1964,4.728
KGZ,417,KGZ,417,1965,4.85
KGZ,417,KGZ,417,1966,4.944
KGZ,417,KGZ,417,1967,5.038
KGZ,417,KGZ,417,1968,5.132
KGZ,417,KGZ,417,1969,5.226
KGZ,417,KGZ,417,1970,5.32
KGZ,417,KGZ,417,1971,5.462
KGZ,417,KGZ,417,1972,5.604
KGZ,417,KGZ,417,1973,5.746
KGZ,417,KGZ,417,1974,5.888
KGZ,417,KGZ,417,1975,6.03
KGZ,417,KGZ,417,1976,6.204
KGZ,417,KGZ,417,1977,6.378
KGZ,417,KGZ,417,1978,6.552
KGZ,417,KGZ,417,1979,6.726
KGZ,417,KGZ,417,1980,6.9
KGZ,417,KGZ,417,1981,7.088
KGZ,417,KGZ,417,1982,7.276
KGZ,417,KGZ,417,1983,7.464
KGZ,417,KGZ,417,1984,7.652
KGZ,417,KGZ,417,1985,7.84
KGZ,417,KGZ,417,1986,7.984
KGZ,417,KGZ,417,1987,8.128
KGZ,417,KGZ,417,1988,8.272
KGZ,417,KGZ,417,1989,8.416
KHM,116,KHM,116,1950,0.24
KHM,116,KHM,116,1951,0.282
KHM,116,KHM,116,1952,0.324
KHM,116,KHM,116,1953,0.366
KHM,116,KHM,116,1954,0.408
KHM,116,KHM,116,1955,0.45
KHM,116,KHM,116,1956,0.494
KHM,116,KHM,116,1957,0.538
KHM,116,KHM,116,1958,0.582
KHM,116,KHM,116,1959,0.626
KHM,116,KHM,116,1960,0.67
KHM,116,KHM,116,1961,0.72
KHM,116,KHM,116,1962,0.77
KHM,116,KHM,116,1963,0.82
KHM,116,KHM,116,1964,0.87
KHM,116,KHM,116,1965,0.92
KHM,116,KHM,116,1966,0.984
KHM,116,KHM,116,1967,1.048
KHM,116,KHM,116,1968,1.112
KHM,116,KHM,116,1969,1.176
KHM,116,KHM,116,1970,1.24
KHM,116,KHM,116,1971,1.32
KHM,116,KHM,116,1972,1.4
KHM,116,KHM,116,1973,1.48
KHM,116,KHM,116,1974,1.56
KHM,116,KHM,116,1975,1.64
KHM,116,KHM,116,1976,1.734
KHM,116,KHM,116,1977,1.828
KHM,116,KHM,116,1978,1.922
KHM,116,KHM,116,1979,2.016
KHM,116,KHM,116,1980,2.11
KHM,116,KHM,116,1981,2.192
KHM,116,KHM,116,1982,2.274
KHM,116,KHM,116,1983,2.356
KHM,116,KHM,116,1984,2.438
KHM,116,KHM,116,1985,2.52
KHM,116,KHM,116,1986,2.554
KHM,116,KHM,116,1987,2.588
KHM,116,KHM,116,1988,2.622
KHM,116,KHM,116,1989,2.656
KOR,410,KOR,410,1950,3.98
KOR,410,KOR,410,1951,4.056
KOR,410,KOR,410,1952,4.132
KOR,410,KOR,410,1953,4.208
KOR,410,KOR,410,1954,4.284
KOR,410,KOR,410,1955,4.36
KOR,410,KOR,410,1956,4.112
KOR,410,KOR,410,1957,3.864
KOR,410,KOR,410,1958,3.616
KOR,410,KOR,410,1959,3.368
KOR,410,KOR,410,1960,3.12
KOR,410,KOR,410,1961,3.348
KOR,410,KOR,410,1962,3.576
KOR,410,KOR,410,1963,3.804
KOR,410,KOR,410,1964,4.032
KOR,410,KOR,410,1965,4.26
KOR,410,KOR,410,1966,4.448
KOR,410,KOR,410,1967,4.636
KOR,410,KOR,410,1968,4.824
KOR,410,KOR,410,1969,5.012
KOR,410,KOR,410,1970,5.2
KOR,410,KOR,410,1971,5.392
KOR,410,KOR,410,1972,5.584
KOR,410,KOR,410,1973,5.776
KOR,410,KOR,410,1974,5.968
KOR,410,KOR,410,1975,6.16
KOR,410,KOR,410,1976,6.346
KOR,410,KOR,410,1977,6.532
KOR,410,KOR,410,1978,6.718
KOR,410,KOR,410,1979,6.904
KOR,410,KOR,410,1980,7.09
KOR,410,KOR,410,1981,7.284
KOR,410,KOR,410,1982,7.478
KOR,410,KOR,410,1983,7.672
KOR,410,KOR,410,1984,7.866
KOR,410,KOR,410,1985,8.06
KOR,410,KOR,410,1986,8.27
KOR,410,KOR,410,1987,8.48
KOR,410,KOR,410,1988,8.69
KOR,410,KOR,410,1989,8.9
KWT,414,KWT,414,1950,1.18
KWT,414,KWT,414,1951,1.276
KWT,414,KWT,414,1952,1.372
KWT,414,KWT,414,1953,1.468
KWT,414,KWT,414,1954,1.564
KWT,414,KWT,414,1955,1.66
KWT,414,KWT,414,1956,1.748
KWT,414,KWT,414,1957,1.836
KWT,414,KWT,414,1958,1.924
KWT,414,KWT,414,1959,2.012
KWT,414,KWT,414,1960,2.1
KWT,414,KWT,414,1961,2.206
KWT,414,KWT,414,1962,2.312
KWT,414,KWT,414,1963,2.418
KWT,414,KWT,414,1964,2.524
KWT,414,KWT,414,1965,2.63
KWT,414,KWT,414,1966,2.684
KWT,414,KWT,414,1967,2.738
KWT,414,KWT,414,1968,2.792
KWT,414,KWT,414,1969,2.846
KWT,414,KWT,414,1970,2.9
KWT,414,KWT,414,1971,2.924
KWT,414,KWT,414,1972,2.948
KWT,414,KWT,414,1973,2.972
KWT,414,KWT,414,1974,2.996
KWT,414,KWT,414,1975,3.02
KWT,414,KWT,414,1976,3.272
KWT,414,KWT,414,1977,3.524
KWT,414,KWT,414,1978,3.776
KWT,414,KWT,414,1979,4.028
KWT,414,KWT,414,1980,4.28
KWT,414,KWT,414,1981,4.478
KWT,414,KWT,414,1982,4.676
KWT,414,KWT,414,1983,4.874
KWT,414,KWT,414,1984,5.072
KWT,414,KWT,414,1985,5.27
KWT,414,KWT,414,1986,5.318
KWT,414,KWT,414,1987,5.366
KWT,414,KWT,414,1988,5.414
KWT,414,KWT,414,1989,5.462
LAO,418,LAO,418,1950,0.71
LAO,418,LAO,418,1951,0.734
LAO,418,LAO,418,1952,0.758
LAO,418,LAO,418,1953,0.782
LAO,418,LAO,418,1954,0.806
LAO,418,LAO,418,1955,0.83
LAO,418,LAO,418,1956,0.858
LAO,418,LAO,418,1957,0.886
LAO,418,LAO,418,1958,0.914
LAO,418,LAO,418,1959,0.942
LAO,418,LAO,418,1960,0.97
LAO,418,LAO,418,1961,1.01
LAO,418,LAO,418,1962,1.05
LAO,418,LAO,418,1963,1.09
LAO,418,LAO,418,1964,1.13
LAO,418,LAO,418,1965,1.17
LAO,418,LAO,418,1966,1.216
LAO,418,LAO,418,1967,1.262
LAO,418,LAO,418,1968,1.308
LAO,418,LAO,418,1969,1.354
LAO,418,LAO,418,1970,1.4
LAO,418,LAO,418,1971,1.464
LAO,418,LAO,418,1972,1.528
LAO,418,LAO,418,1973,1.592
LAO,418,LAO,418,1974,1.656
LAO,418,LAO,418,1975,1.72
LAO,418,LAO,418,1976,1.804
LAO,418,LAO,418,1977,1.888
LAO,418,LAO,418,1978,1.972
LAO,418,LAO,418,1979,2.056
LAO,418,LAO,418,1980,2.14
LAO,418,LAO,418,1981,2.216
LAO,418,LAO,418,1982,2.292
LAO,418,LAO,418,1983,2.368
LAO,418,LAO,418,1984,2.444
LAO,418,LAO,418,1985,2.52
LAO,418,LAO,418,1986,2.634
LAO,418,LAO,418,1987,2.748
LAO,418,LAO,418,1988,2.862
LAO,418,LAO,418,1989,2.976
LBR,430,LBR,430,1950,0.57
LBR,430,LBR,430,1951,0.57
LBR,430,LBR,430,1952,0.57
LBR,430,LBR,430,1953,0.57
LBR,430,LBR,430,1954,0.57
LBR,430,LBR,430,1955,0.57
LBR,430,LBR,430,1956,0.57
LBR,430,LBR,430,1957,0.57
LBR,430,LBR,430,1958,0.57
LBR,430,LBR,430,1959,0.57
LBR,430,LBR,430,1960,0.57
LBR,430,LBR,430,1961,0.61
LBR,430,LBR,430,1962,0.65
LBR,430,LBR,430,1963,0.69
LBR,430,LBR,430,1964,0.73
LBR,430,LBR,430,1965,0.77
LBR,430,LBR,430,1966,0.814
LBR,430,LBR,430,1967,0.858
LBR,430,LBR,430,1968,0.902
LBR,430,LBR,430,1969,0.946
LBR,430,LBR,430,1970,0.99
LBR,430,LBR,430,1971,1.026
LBR,430,LBR,430,1972,1.062
LBR,430,LBR,430,1973,1.098
LBR,430,LBR,430,1974,1.134
LBR,430,LBR,430,1975,1.17
