Country,Year,CINC
500,1972,0.0007207
501,1972,0.0009572
510,1972,0.0010182
516,1972,0.0001799
517,1972,0.0002249
520,1972,0.0004703
530,1972,0.0019094
551,1972,0.0006877
552,1972,0.0007462
553,1972,0.0003015
560,1972,0.0060505
570,1972,0.0000534
571,1972,0.0000313
572,1972,0.0000278
580,1972,0.0005047
590,1972,0.0000801
600,1972,0.0021634
615,1972,0.0022162
616,1972,0.0005795
620,1972,0.0008798
625,1972,0.0011902
630,1972,0.0068588
640,1972,0.0088455
645,1972,0.0027186
651,1972,0.0081115
652,1972,0.0017272
660,1972,0.0005081
663,1972,0.0008589
666,1972,0.0023405
670,1972,0.0031954
678,1972,0.0003965
680,1972,0.0003146
690,1972,0.0012379
692,1972,0.0003764
694,1972,0.000371
696,1972,0.0004038
698,1972,0.0001014
700,1972,0.0014712
710,1972,0.1119784
712,1972,0.0003765
713,1972,0.0062671
731,1972,0.0056434
732,1972,0.0096895
740,1972,0.0533882
750,1972,0.0541876
760,1972,0.0001013
770,1972,0.0080684
771,1972,0.0050199
775,1972,0.0031947
780,1972,0.0009636
781,1972,6.70E-06
790,1972,0.0008304
800,1972,0.004197
811,1972,0.0018263
812,1972,0.0007215
816,1972,0.0058984
817,1972,0.0091657
820,1972,0.0016009
830,1972,0.0014802
840,1972,0.0038686
850,1972,0.0121128
900,1972,0.0071931
920,1972,0.0006516
950,1972,0.0000296
2,1973,0.1571975
20,1973,0.0124323
31,1973,0.0003212
40,1973,0.0021594
41,1973,0.0004115
42,1973,0.0005963
51,1973,0.0001961
52,1973,0.0005859
53,1973,0.0000169
70,1973,0.009897
90,1973,0.0005532
91,1973,0.0003354
92,1973,0.0004327
93,1973,0.0002718
94,1973,0.0001738
95,1973,0.0003089
100,1973,0.0036576
101,1973,0.0050709
110,1973,0.0000662
130,1973,0.0008456
135,1973,0.0026766
140,1973,0.0203036
145,1973,0.0006313
150,1973,0.0003272
155,1973,0.0025929
160,1973,0.0059622
165,1973,0.0006158
200,1973,0.0270787
205,1973,0.000557
210,1973,0.0072353
211,1973,0.0072465
212,1973,0.0013243
220,1973,0.0244239
225,1973,0.0015604
230,1973,0.0112698
235,1973,0.0030668
260,1973,0.0355097
265,1973,0.0091252
290,1973,0.0141773
305,1973,0.0029057
310,1973,0.0042588
315,1973,0.0093073
325,1973,0.0209105
338,1973,0.0000274
339,1973,0.000626
345,1973,0.0050122
350,1973,0.0029625
352,1973,0.0001486
355,1973,0.0039842
360,1973,0.0077784
365,1973,0.1688813
375,1973,0.0015957
380,1973,0.004351
385,1973,0.0017071
390,1973,0.0015305
395,1973,0.0000187
411,1973,0.0000494
420,1973,0.0000225
432,1973,0.0004072
433,1973,0.0004918
434,1973,0.0002265
435,1973,0.0000795
436,1973,0.0002514
437,1973,0.0005094
438,1973,0.0003662
439,1973,0.0003212
450,1973,0.0001586
451,1973,0.0002053
452,1973,0.0010367
461,1973,0.0001612
471,1973,0.0005255
475,1973,0.0069753
481,1973,0.0001157
482,1973,0.0001682
483,1973,0.0002871
484,1973,0.0001657
490,1973,0.0026174
500,1973,0.0007118
501,1973,0.0009841
510,1973,0.0010432
516,1973,0.00018
517,1973,0.0002262
520,1973,0.0004713
530,1973,0.0019038
551,1973,0.0006918
552,1973,0.0007677
553,1973,0.0003111
560,1973,0.0058511
570,1973,0.0000534
571,1973,0.0000321
572,1973,0.0000272
580,1973,0.0005052
590,1973,0.0000806
600,1973,0.0022495
615,1973,0.0024094
616,1973,0.0005717
620,1973,0.0009781
625,1973,0.0012009
630,1973,0.0075063
640,1973,0.0083792
645,1973,0.0028933
651,1973,0.0086542
652,1973,0.0018086
660,1973,0.0005184
663,1973,0.0008688
666,1973,0.0032709
670,1973,0.0036679
678,1973,0.0004703
680,1973,0.0003128
690,1973,0.0011575
692,1973,0.0003781
694,1973,0.0006049
696,1973,0.0004896
698,1973,0.0001549
700,1973,0.0014746
710,1973,0.1124634
712,1973,0.0004402
713,1973,0.0059932
731,1973,0.0057019
732,1973,0.0099642
740,1973,0.0580925
750,1973,0.0541124
760,1973,0.0001007
770,1973,0.0089082
771,1973,0.0045008
775,1973,0.0033527
780,1973,0.0009644
781,1973,6.72E-06
790,1973,0.0008272
800,1973,0.0043867
811,1973,0.001856
812,1973,0.0006609
816,1973,0.0056695
817,1973,0.0090157
820,1973,0.0016252
830,1973,0.0014263
840,1973,0.0039445
850,1973,0.0118969
900,1973,0.0072136
920,1973,0.0006425
950,1973,0.000029
2,1974,0.1513209
20,1974,0.0125804
31,1974,0.0002697
40,1974,0.0021114
41,1974,0.000367
42,1974,0.0006488
51,1974,0.0001883
52,1974,0.0005576
53,1974,0.0000162
55,1974,5.12E-06
70,1974,0.0100418
90,1974,0.0005513
91,1974,0.0003205
92,1974,0.0004298
93,1974,0.0002761
94,1974,0.0001735
95,1974,0.0003048
100,1974,0.0036009
101,1974,0.0050068
110,1974,0.0000666
130,1974,0.0008475
135,1974,0.0028021
140,1974,0.0204381
145,1974,0.0006384
150,1974,0.0003232
155,1974,0.0027302
160,1974,0.0059267
165,1974,0.0006414
200,1974,0.0280416
205,1974,0.0005612
210,1974,0.0070701
211,1974,0.0072017
212,1974,0.0015925
220,1974,0.0239187
225,1974,0.0015446
230,1974,0.0116419
235,1974,0.0031178
260,1974,0.0359805
265,1974,0.0091643
290,1974,0.0143997
305,1974,0.0029832
310,1974,0.0041311
315,1974,0.009196
325,1974,0.0207703
338,1974,0.0000393
339,1974,0.0006012
345,1974,0.0051666
350,1974,0.003
352,1974,0.0001459
355,1974,0.0039306
360,1974,0.0080856
365,1974,0.1690666
375,1974,0.0016272
380,1974,0.0042918
385,1974,0.0016585
390,1974,0.0015116
395,1974,0.0000185
404,1974,0.0000589
411,1974,0.0000663
420,1974,0.0000228
432,1974,0.0004061
433,1974,0.000488
434,1974,0.0002299
435,1974,0.0000793
436,1974,0.0002559
437,1974,0.000532
438,1974,0.0003589
439,1974,0.0003182
450,1974,0.0001701
451,1974,0.0002161
452,1974,0.0010137
461,1974,0.0001616
471,1974,0.00054
475,1974,0.0069946
481,1974,0.0001186
482,1974,0.0001674
483,1974,0.0002842
484,1974,0.0001683
490,1974,0.002644
500,1974,0.0007991
501,1974,0.0009997
510,1974,0.0010223
516,1974,0.0001939
517,1974,0.0002261
520,1974,0.0004997
530,1974,0.00188
551,1974,0.0007031
552,1974,0.000817
553,1974,0.0003128
560,1974,0.006107
570,1974,0.0000597
571,1974,0.0000397
572,1974,0.0000341
580,1974,0.0005236
590,1974,0.0000789
600,1974,0.0023926
615,1974,0.0024108
616,1974,0.0005674
620,1974,0.0010486
625,1974,0.0012126
630,1974,0.0093614
640,1974,0.0086276
645,1974,0.0033255
651,1974,0.008952
652,1974,0.001866
660,1974,0.0005194
663,1974,0.0008497
666,1974,0.0032277
670,1974,0.0040156
678,1974,0.0004912
680,1974,0.0002956
690,1974,0.001154
692,1974,0.0003834
694,1974,0.0002743
696,1974,0.0005508
698,1974,0.0002675
700,1974,0.0013901
710,1974,0.1159456
712,1974,0.0004949
713,1974,0.005828
731,1974,0.0056502
732,1974,0.0100246
740,1974,0.0567954
750,1974,0.0535322
760,1974,0.0000991
770,1974,0.0083869
771,1974,0.004531
775,1974,0.0032719
780,1974,0.0009532
781,1974,6.54E-06
790,1974,0.0008199
800,1974,0.0042664
811,1974,0.0018121
812,1974,0.0005747
816,1974,0.0068674
817,1974,0.0080249
820,1974,0.0016719
830,1974,0.0014109
840,1974,0.0041211
850,1974,0.0116646
900,1974,0.0073133
920,1974,0.0006473
950,1974,0.0000289
2,1975,0.1425023
20,1975,0.0124603
31,1975,0.0002606
40,1975,0.0020205
41,1975,0.000364
42,1975,0.0006729
51,1975,0.0001654
52,1975,0.0004096
53,1975,0.0000161
55,1975,5.11E-06
70,1975,0.0101989
90,1975,0.0005576
91,1975,0.0003426
92,1975,0.0004306
93,1975,0.0002879
94,1975,0.0001706
95,1975,0.0003151
100,1975,0.0036052
101,1975,0.004476
110,1975,0.0000535
115,1975,0.0000512
130,1975,0.0008849
135,1975,0.0029055
140,1975,0.021081
145,1975,0.0006676
150,1975,0.0003262
155,1975,0.002696
160,1975,0.0058571
165,1975,0.0006228
200,1975,0.0275817
205,1975,0.0005376
210,1975,0.0068169
211,1975,0.0063462
212,1975,0.0012546
220,1975,0.0232128
225,1975,0.0014871
230,1975,0.0119214
235,1975,0.0018761
260,1975,0.0330056
265,1975,0.00925
290,1975,0.0154184
305,1975,0.0028408
310,1975,0.0042011
315,1975,0.0096361
325,1975,0.01961
338,1975,0.000033
339,1975,0.0005988
345,1975,0.0053923
350,1975,0.0031523
352,1975,0.0002005
355,1975,0.0039936
360,1975,0.0086188
365,1975,0.1761488
375,1975,0.0016475
380,1975,0.0044263
385,1975,0.001712
390,1975,0.0015481
395,1975,0.0000182
402,1975,0.0000123
403,1975,3.45E-06
404,1975,0.0000713
411,1975,0.0000658
420,1975,0.0000229
432,1975,0.0004101
433,1975,0.0004941
434,1975,0.0002277
435,1975,0.0000878
436,1975,0.0002595
437,1975,0.0005954
438,1975,0.0002961
439,1975,0.0003242
450,1975,0.0001725
451,1975,0.0002179
452,1975,0.0009339
461,1975,0.0001725
471,1975,0.0005497
475,1975,0.0067355
481,1975,0.0001436
482,1975,0.0001803
483,1975,0.000293
484,1975,0.0001803
490,1975,0.0024971
500,1975,0.0008071
501,1975,0.0010102
510,1975,0.0010613
516,1975,0.0002068
517,1975,0.0002487
520,1975,0.0005053
530,1975,0.0019538
540,1975,0.0007717
541,1975,0.0007834
551,1975,0.0007059
552,1975,0.0009055
553,1975,0.000318
560,1975,0.0066537
570,1975,0.0000599
571,1975,0.0000413
572,1975,0.0000347
580,1975,0.0005427
581,1975,0.0000131
590,1975,0.0000932
600,1975,0.0024786
615,1975,0.0024512
616,1975,0.0005816
620,1975,0.0011326
625,1975,0.0013278
630,1975,0.0104907
640,1975,0.0091304
645,1975,0.0037016
651,1975,0.0087046
652,1975,0.0025998
660,1975,0.0005274
663,1975,0.0007877
666,1975,0.003157
670,1975,0.0045629
678,1975,0.0005426
680,1975,0.000301
690,1975,0.001149
692,1975,0.0003409
694,1975,0.000337
696,1975,0.0005702
698,1975,0.0004149
700,1975,0.0017197
710,1975,0.1175955
712,1975,0.0004276
713,1975,0.0060173
731,1975,0.0064472
732,1975,0.0102335
740,1975,0.0551059
750,1975,0.0545613
760,1975,0.0000994
770,1975,0.0091901
771,1975,0.0047845
775,1975,0.0033511
780,1975,0.00095
781,1975,6.49E-06
790,1975,0.0008335
800,1975,0.0046682
811,1975,0.0008214
812,1975,0.0004752
816,1975,0.0067875
817,1975,0.0067449
820,1975,0.0017697
830,1975,0.0013342
840,1975,0.0043899
850,1975,0.0118056
900,1975,0.0074974
910,1975,0.0001631
920,1975,0.0006301
950,1975,0.0000289
2,1976,0.1408845
20,1976,0.0122465
31,1976,0.0002124
40,1976,0.0023056
41,1976,0.0003606
42,1976,0.0006921
51,1976,0.0001621
52,1976,0.0005119
53,1976,0.0000155
55,1976,5.11E-06
70,1976,0.0104707
90,1976,0.0005586
91,1976,0.0003479
92,1976,0.0004352
93,1976,0.0002836
94,1976,0.0001769
95,1976,0.0002872
100,1976,0.0036341
101,1976,0.0043243
110,1976,0.0000767
115,1976,0.0000494
130,1976,0.0009228
135,1976,0.0029368
140,1976,0.0214218
145,1976,0.0007143
150,1976,0.0003282
155,1976,0.0026821
160,1976,0.0058328
165,1976,0.0006191
200,1976,0.0269635
205,1976,0.0005251
210,1976,0.0068892
211,1976,0.0063417
212,1976,0.0011854
220,1976,0.0233903
225,1976,0.0015167
230,1976,0.0117311
235,1976,0.0016535
260,1976,0.0328801
265,1976,0.00925
290,1976,0.0155572
305,1976,0.0027947
310,1976,0.0040848
315,1976,0.0095344
325,1976,0.019384
338,1976,0.0000395
339,1976,0.0006014
345,1976,0.0054045
350,1976,0.0032599
352,1976,0.0001909
355,1976,0.0039714
360,1976,0.0088987
365,1976,0.1776369
375,1976,0.0016871
380,1976,0.0042171
385,1976,0.0017294
390,1976,0.00148
395,1976,0.0000181
402,1976,0.0000318
403,1976,3.46E-06
404,1976,0.0000822
411,1976,0.0000667
420,1976,0.000023
432,1976,0.0004122
433,1976,0.0005206
434,1976,0.000234
435,1976,0.0001975
436,1976,0.0002622
437,1976,0.00063
438,1976,0.0003683
439,1976,0.0003779
450,1976,0.0001753
451,1976,0.0002053
452,1976,0.0009531
461,1976,0.0001813
471,1976,0.0005704
475,1976,0.0068712
481,1976,0.000154
482,1976,0.0001743
483,1976,0.0002966
484,1976,0.0002142
490,1976,0.0024953
500,1976,0.0008177
501,1976,0.0010071
510,1976,0.0011541
516,1976,0.0002073
517,1976,0.0002492
520,1976,0.0005199
530,1976,0.0023482
540,1976,0.000877
541,1976,0.0007988
551,1976,0.0007138
552,1976,0.0009124
553,1976,0.000313
560,1976,0.0068084
570,1976,0.0000599
571,1976,0.0000444
572,1976,0.0000418
580,1976,0.0005652
581,1976,0.0000159
590,1976,0.0000949
591,1976,2.53E-06
600,1976,0.002686
615,1976,0.0025558
616,1976,0.0005812
620,1976,0.0014024
625,1976,0.0013648
630,1976,0.0110555
640,1976,0.0098876
645,1976,0.0041562
651,1976,0.0085017
652,1976,0.0027855
660,1976,0.0005038
663,1976,0.0008793
666,1976,0.0031835
670,1976,0.0060335
678,1976,0.0005565
680,1976,0.0003141
690,1976,0.0012675
692,1976,0.0003378
694,1976,0.0004096
696,1976,0.0007021
698,1976,0.0004345
700,1976,0.0018084
710,1976,0.1165816
712,1976,0.0003703
713,1976,0.0061528
731,1976,0.0066662
732,1976,0.0105274
740,1976,0.0546266
750,1976,0.0535675
760,1976,0.0000998
770,1976,0.0099192
771,1976,0.0050609
775,1976,0.003427
780,1976,0.0009458
781,1976,6.56E-06
790,1976,0.000837
800,1976,0.0045084
811,1976,0.0009381
812,1976,0.000481
816,1976,0.0088036
820,1976,0.001791
830,1976,0.0014614
840,1976,0.0045066
850,1976,0.0119312
900,1976,0.0074011
910,1976,0.000173
920,1976,0.0006175
950,1976,0.0000528
990,1976,6.46E-06
2,1977,0.1401722
20,1977,0.0122423
31,1977,0.0003156
40,1977,0.0027554
41,1977,0.0003647
42,1977,0.000728
51,1977,0.0001503
52,1977,0.0004471
53,1977,0.000016
55,1977,5.17E-06
70,1977,0.010793
90,1977,0.000566
91,1977,0.0003563
92,1977,0.0004547
93,1977,0.0002937
94,1977,0.0001927
95,1977,0.0002889
100,1977,0.0036141
101,1977,0.0042968
110,1977,0.0000857
115,1977,0.0000491
130,1977,0.0010016
135,1977,0.0031984
140,1977,0.0220315
145,1977,0.0007052
150,1977,0.0003308
155,1977,0.0027247
160,1977,0.006122
165,1977,0.000617
200,1977,0.0258769
205,1977,0.0005199
210,1977,0.0067954
211,1977,0.0063332
212,1977,0.0011309
220,1977,0.0230707
225,1977,0.0014645
230,1977,0.0117149
235,1977,0.0015908
260,1977,0.0317311
265,1977,0.0093074
290,1977,0.0159421
305,1977,0.0026838
310,1977,0.0041131
315,1977,0.0093766
325,1977,0.0195212
338,1977,0.0000595
339,1977,0.0005588
345,1977,0.0053182
350,1977,0.0032806
352,1977,0.0001464
355,1977,0.0040608
360,1977,0.0089655
365,1977,0.1751403
375,1977,0.0018124
380,1977,0.0039127
385,1977,0.0016552
390,1977,0.0015179
395,1977,0.0000185
402,1977,0.0000245
403,1977,3.52E-06
404,1977,0.0000899
411,1977,0.0000556
420,1977,0.0000232
432,1977,0.0004113
433,1977,0.000544
434,1977,0.0002359
435,1977,0.0002148
436,1977,0.0002793
437,1977,0.0006665
438,1977,0.0003358
439,1977,0.0003603
450,1977,0.0001591
451,1977,0.0002146
452,1977,0.000945
461,1977,0.0001839
471,1977,0.0005883
475,1977,0.0070825
481,1977,0.0001656
482,1977,0.0001957
483,1977,0.0002877
484,1977,0.0002011
490,1977,0.0024766
500,1977,0.0008268
501,1977,0.0010625
510,1977,0.0012158
516,1977,0.0002161
517,1977,0.0002495
520,1977,0.000673
522,1977,0.0000324
530,1977,0.0033936
540,1977,0.0009972
541,1977,0.0008443
551,1977,0.0007351
552,1977,0.0009258
553,1977,0.0003431
560,1977,0.0070496
570,1977,0.0000607
571,1977,0.0000474
572,1977,0.0000427
580,1977,0.0005681
581,1977,0.0000203
590,1977,0.0000809
591,1977,2.53E-06
600,1977,0.0027458
615,1977,0.0026042
616,1977,0.0006019
620,1977,0.0015146
625,1977,0.0014274
630,1977,0.0109159
640,1977,0.0104458
645,1977,0.0038947
651,1977,0.0082221
652,1977,0.0028903
660,1977,0.0003802
663,1977,0.0008876
666,1977,0.0031942
670,1977,0.0065834
678,1977,0.0005608
680,1977,0.0003154
690,1977,0.0011565
692,1977,0.0003854
694,1977,0.0004524
696,1977,0.0008803
698,1977,0.0003707
700,1977,0.0018377
710,1977,0.1171414
712,1977,0.0004425
713,1977,0.0062071
731,1977,0.0068618
732,1977,0.0108482
740,1977,0.053387
750,1977,0.0530174
760,1977,0.0000926
770,1977,0.0099344
771,1977,0.0051597
775,1977,0.0035384
780,1977,0.0009816
781,1977,6.68E-06
790,1977,0.0008768
800,1977,0.0046109
811,1977,0.000983
812,1977,0.000482
816,1977,0.0087867
820,1977,0.0018185
830,1977,0.0015073
840,1977,0.0046393
850,1977,0.0125205
900,1977,0.0072036
910,1977,0.0001647
920,1977,0.0006139
950,1977,0.0000578
990,1977,6.47E-06
2,1978,0.1381623
20,1978,0.0121561
31,1978,0.0002021
40,1978,0.0028489
41,1978,0.0003612
42,1978,0.0007396
51,1978,0.0001529
52,1978,0.0003965
53,1978,0.0000156
54,1978,3.29E-06
55,1978,5.16E-06
70,1978,0.0115639
90,1978,0.0005585
91,1978,0.0003741
92,1978,0.0004733
93,1978,0.0002913
94,1978,0.0001944
95,1978,0.0002793
100,1978,0.0036137
101,1978,0.0041264
110,1978,0.0000854
115,1978,0.0000579
130,1978,0.0010695
135,1978,0.0031248
140,1978,0.0222222
145,1978,0.000713
150,1978,0.0003316
155,1978,0.0027191
160,1978,0.0061636
165,1978,0.0006136
200,1978,0.0256199
205,1978,0.0005194
210,1978,0.0067756
211,1978,0.0065112
212,1978,0.0011792
220,1978,0.0234235
225,1978,0.0015296
230,1978,0.0115043
235,1978,0.0015958
260,1978,0.0319268
265,1978,0.0091069
290,1978,0.015786
305,1978,0.0027167
310,1978,0.0041164
315,1978,0.0092123
325,1978,0.0194874
338,1978,0.0000586
339,1978,0.0005531
345,1978,0.0055165
350,1978,0.0032474
352,1978,0.0001459
355,1978,0.0040062
360,1978,0.0089318
365,1978,0.172273
375,1978,0.0017974
380,1978,0.0038968
385,1978,0.0017164
390,1978,0.0015929
395,1978,0.0000185
402,1978,0.000037
403,1978,3.54E-06
404,1978,0.00009
411,1978,0.0000554
420,1978,0.0000235
432,1978,0.0004218
433,1978,0.0005496
434,1978,0.0002551
435,1978,0.0001749
436,1978,0.0002686
437,1978,0.0006979
438,1978,0.0004299
439,1978,0.000363
450,1978,0.0001827
451,1978,0.0001982
452,1978,0.0009364
461,1978,0.0001983
471,1978,0.0006038
475,1978,0.0063763
481,1978,0.0001743
482,1978,0.0001782
483,1978,0.0002657
484,1978,0.0002348
490,1978,0.0024599
500,1978,0.0007246
501,1978,0.0011026
510,1978,0.0014774
516,1978,0.000209
517,1978,0.0002631
520,1978,0.0006914
522,1978,0.0000645
530,1978,0.0034319
540,1978,0.0009982
541,1978,0.0008523
551,1978,0.0006939
552,1978,0.0009831
553,1978,0.0003399
560,1978,0.0071727
570,1978,0.0000614
571,1978,0.0000475
572,1978,0.0000442
580,1978,0.0005878
581,1978,0.0000208
590,1978,0.0000735
591,1978,3.00E-06
600,1978,0.0027674
615,1978,0.0031028
616,1978,0.0006149
620,1978,0.0021199
625,1978,0.0015813
630,1978,0.0109234
640,1978,0.0098962
645,1978,0.0052561
651,1978,0.0082032
652,1978,0.0026642
660,1978,0.0003975
663,1978,0.0008755
666,1978,0.0027113
670,1978,0.0069671
678,1978,0.0005662
680,1978,0.0003149
690,1978,0.0011294
692,1978,0.0003869
694,1978,0.0004849
696,1978,0.0009322
698,1978,0.0004416
700,1978,0.0016085
710,1978,0.1196588
712,1978,0.0004375
713,1978,0.006879
731,1978,0.0074716
732,1978,0.0110235
740,1978,0.0519483
750,1978,0.0531726
760,1978,0.0000921
770,1978,0.009483
771,1978,0.0052532
775,1978,0.0035057
780,1978,0.0009265
781,1978,6.94E-06
790,1978,0.0008441
800,1978,0.0047661
811,1978,0.0009509
812,1978,0.0004839
816,1978,0.0090073
820,1978,0.0018486
830,1978,0.0017151
840,1978,0.004754
850,1978,0.012423
900,1978,0.0070946
910,1978,0.0001903
920,1978,0.0005904
940,1978,8.78E-06
950,1978,0.0000579
990,1978,6.40E-06
2,1979,0.1356744
20,1979,0.0122483
31,1979,0.0001793
40,1979,0.0028519
41,1979,0.0003574
42,1979,0.0007707
51,1979,0.0001454
52,1979,0.0003831
53,1979,0.0000287
54,1979,3.06E-06
55,1979,5.07E-06
56,1979,4.75E-06
57,1979,4.09E-06
70,1979,0.0118712
90,1979,0.0006118
91,1979,0.0003802
92,1979,0.0004754
93,1979,0.0002913
94,1979,0.0001988
95,1979,0.0002901
100,1979,0.0035953
101,1979,0.0043494
110,1979,0.0000819
115,1979,0.0000569
130,1979,0.0010908
135,1979,0.0031312
140,1979,0.0224399
145,1979,0.0007246
150,1979,0.00033
155,1979,0.0028109
160,1979,0.0065408
165,1979,0.0005969
200,1979,0.0263579
205,1979,0.0005454
210,1979,0.0068948
211,1979,0.0065866
212,1979,0.0011708
220,1979,0.0239133
225,1979,0.0016203
230,1979,0.0117063
235,1979,0.0016692
260,1979,0.032902
265,1979,0.0089486
290,1979,0.0155875
305,1979,0.0028154
310,1979,0.0039537
315,1979,0.0088367
325,1979,0.0192935
338,1979,0.0000521
339,1979,0.0005585
345,1979,0.0053468
350,1979,0.0033277
352,1979,0.000178
355,1979,0.0038702
360,1979,0.0089238
365,1979,0.1688081
375,1979,0.0017864
380,1979,0.0039655
385,1979,0.0017158
390,1979,0.0015523
395,1979,0.0000382
402,1979,0.0000363
403,1979,3.55E-06
404,1979,0.0000837
411,1979,0.0000554
420,1979,0.0000237
432,1979,0.0004069
433,1979,0.0005254
434,1979,0.000257
435,1979,0.0001468
436,1979,0.0002769
437,1979,0.0007161
438,1979,0.0004302
439,1979,0.0003561
450,1979,0.0001962
451,1979,0.0002058
452,1979,0.0009062
461,1979,0.0002033
471,1979,0.0006126
475,1979,0.006305
481,1979,0.0001744
482,1979,0.0001801
483,1979,0.0002672
484,1979,0.0002801
490,1979,0.0022729
500,1979,0.0007517
501,1979,0.001162
510,1979,0.0014111
516,1979,0.0002087
517,1979,0.0002612
520,1979,0.0007036
522,1979,0.0000651
530,1979,0.0032631
540,1979,0.0009956
541,1979,0.0008859
551,1979,0.0007192
552,1979,0.0010665
553,1979,0.0003446
560,1979,0.0072316
570,1979,0.0000633
571,1979,0.0000587
572,1979,0.0000441
580,1979,0.0005967
581,1979,0.0000245
590,1979,0.0000726
591,1979,3.00E-06
600,1979,0.002935
615,1979,0.0031651
616,1979,0.0006331
620,1979,0.0021616
625,1979,0.0015986
630,1979,0.0097685
640,1979,0.0100183
645,1979,0.0060893
651,1979,0.0076112
652,1979,0.0029578
660,1979,0.0004581
663,1979,0.0008639
666,1979,0.0030915
670,1979,0.0081312
678,1979,0.0005918
680,1979,0.0003176
690,1979,0.0011805
692,1979,0.0003872
694,1979,0.0006663
696,1979,0.000962
698,1979,0.0004221
700,1979,0.0014663
710,1979,0.1185344
712,1979,0.0004394
713,1979,0.007314
731,1979,0.0078068
732,1979,0.0119824
740,1979,0.0532976
750,1979,0.0527462
760,1979,0.000092
770,1979,0.009736
771,1979,0.0052973
775,1979,0.0035227
780,1979,0.0009413
781,1979,7.00E-06
790,1979,0.0008044
800,1979,0.0048675
811,1979,0.0004809
812,1979,0.0004745
816,1979,0.008896
820,1979,0.0019708
830,1979,0.001743
840,1979,0.0047604
850,1979,0.0123937
900,1979,0.0069431
910,1979,0.0001909
920,1979,0.0005782
940,1979,9.77E-06
950,1979,0.0000585
990,1979,6.35E-06
2,1980,0.1317046
20,1980,0.0122626
31,1980,0.0002332
40,1980,0.0028742
41,1980,0.0003565
42,1980,0.0008057
51,1980,0.0001431
52,1980,0.0004066
53,1980,0.0000246
54,1980,3.40E-06
55,1980,0.0000125
56,1980,4.78E-06
57,1980,4.08E-06
70,1980,0.0123257
90,1980,0.0006166
91,1980,0.000394
92,1980,0.0004845
93,1980,0.0004131
94,1980,0.0002033
95,1980,0.0002789
100,1980,0.0036558
101,1980,0.0043545
110,1980,0.000081
115,1980,0.0000554
130,1980,0.0011131
135,1980,0.0034047
140,1980,0.0229257
145,1980,0.0007644
150,1980,0.0003342
155,1980,0.002998
160,1980,0.006522
165,1980,0.0006254
200,1980,0.02491
205,1980,0.0005667
210,1980,0.006457
211,1980,0.0063528
212,1980,0.0011274
220,1980,0.0238516
225,1980,0.0015713
230,1980,0.0117239
235,1980,0.0017101
260,1980,0.0319689
265,1980,0.0091138
290,1980,0.0162278
305,1980,0.0027046
310,1980,0.0039857
315,1980,0.0090121
325,1980,0.0197606
338,1980,0.0000199
339,1980,0.0005979
345,1980,0.0055419
350,1980,0.0031892
352,1980,0.0001898
355,1980,0.0039633
360,1980,0.0092665
365,1980,0.1700272
375,1980,0.0018663
380,1980,0.0038658
385,1980,0.0018002
390,1980,0.0014969
395,1980,0.0000386
402,1980,0.0000364
403,1980,3.84E-06
404,1980,0.0000776
411,1980,0.0000471
420,1980,0.000024
432,1980,0.0004258
433,1980,0.0005282
434,1980,0.0002661
435,1980,0.0001495
436,1980,0.0002854
437,1980,0.0007461
438,1980,0.000507
439,1980,0.0003669
450,1980,0.0002051
451,1980,0.0002063
452,1980,0.0009006
461,1980,0.0002102
471,1980,0.000635
475,1980,0.0061625
481,1980,0.0001706
482,1980,0.0001793
483,1980,0.0002587
484,1980,0.0002888
490,1980,0.0023803
500,1980,0.0007362
501,1980,0.001204
510,1980,0.0014392
516,1980,0.0002307
517,1980,0.0002744
520,1980,0.0007133
522,1980,0.0000495
530,1980,0.0032919
540,1980,0.001024
541,1980,0.0009798
551,1980,0.00072
552,1980,0.001471
553,1980,0.0003601
560,1980,0.0075826
570,1980,0.0000613
571,1980,0.0000721
572,1980,0.0000453
580,1980,0.0006056
581,1980,0.0000214
590,1980,0.0000686
591,1980,3.78E-06
600,1980,0.0031104
615,1980,0.003393
616,1980,0.0007145
620,1980,0.001989
625,1980,0.001588
630,1980,0.0079636
640,1980,0.0095532
645,1980,0.0060637
651,1980,0.0074794
652,1980,0.0031077
660,1980,0.0004654
663,1980,0.0008636
666,1980,0.0032031
670,1980,0.0087585
678,1980,0.000583
680,1980,0.0003529
690,1980,0.0011481
692,1980,0.0004109
694,1980,0.0004679
696,1980,0.0013144
698,1980,0.0004953
700,1980,0.0012174
710,1980,0.1181877
712,1980,0.000447
713,1980,0.0076861
731,1980,0.0079516
732,1980,0.0138224
740,1980,0.0530616
750,1980,0.0515207
760,1980,0.0000867
770,1980,0.0094339
771,1980,0.0052068
775,1980,0.0033506
780,1980,0.0009545
781,1980,7.17E-06
790,1980,0.0007898
800,1980,0.0049014
811,1980,0.000659
812,1980,0.0005248
816,1980,0.0108059
820,1980,0.0021197
830,1980,0.0015824
840,1980,0.0046453
850,1980,0.0126653
900,1980,0.0072121
910,1980,0.0001862
920,1980,0.0005801
940,1980,9.88E-06
950,1980,0.0000646
990,1980,6.28E-06
2,1981,0.1365281
20,1981,0.0122387
31,1981,0.0001921
40,1981,0.0029223
41,1981,0.0003599
42,1981,0.0007999
51,1981,0.0001411
52,1981,0.0003556
53,1981,0.0000239
54,1981,3.34E-06
55,1981,0.0000113
